cid,formula,polar_id,nonpolar_id,polar_spacegroup,nonpolar_spacegroup,structure_file,Ps,polarization_change_norm,dw_depth,path_barrier,gap_polar,gap_min,is_switchable,pol_smoothness_max,energy_smoothness
cid_56c2e52f4550cd25e92dc28f,SiO2,mp-557881,mp-558351,8,12,structures/cid_56c2e52f4550cd25e92dc28f_polar.json,0.015185099131524141,0.016776652225272144,-0.39171861111064743,0.0,5.5258,5.5138,1,0.0001929081177688263,5.5625456782136865e-06
cid_56c2ceed4550cd25e92d97ac,Sr(H2O3)2,mp-625836,mp-625812,9,15,structures/cid_56c2ceed4550cd25e92d97ac_polar.json,7.885530255206491,7.675209562595224,-38.22811090909095,567.4063420454543,3.0286,0.1634000000000002,0,0.9999510313694738,0.02275521218813973
cid_56c2d8214550cd25e92da97a,NbO2F,mp-752467,mp-35171,9,15,structures/cid_56c2d8214550cd25e92da97a_polar.json,140.3310818809302,127.50480568432904,111.5036743749993,624.6007212500002,2.2087,1.3779,0,1.0000358553522368,0.020069520143509056
cid_56c2c0514550cd25e92d7800,Cd2P3Cl,mp-29246,mp-644431,9,15,structures/cid_56c2c0514550cd25e92d7800_polar.json,0.8504461392767609,0.8128207459639691,0.053920416666741744,0.053920416666741744,1.2605,1.2605,1,0.002290288099169964,3.0880933685636176e-06
cid_56c2c35e4550cd25e92d7db6,Cr(PO3)3,mp-566776,mp-566761,9,15,structures/cid_56c2c35e4550cd25e92d7db6_polar.json,0.3560931610700318,0.33935890295408455,1.1136917307696947,86.28981653846246,3.1847000000000003,2.9063999999999997,1,0.0036023974680713497,0.0064291091687573
cid_56c2ceb74550cd25e92d9727,H2SO4,mp-625474,mp-690733,9,15,structures/cid_56c2ceb74550cd25e92d9727_polar.json,65.27258888922871,67.38924771470536,-46.62869107142864,118.11021035714298,5.5421,4.7354,0,0.9127571232829166,0.008034050536004391
cid_56c2caf94550cd25e92d8eea,K2HS2NO6,mp-695383,mp-706912,9,15,structures/cid_56c2caf94550cd25e92d8eea_polar.json,3.183157979163059,3.205424464011094,5.607621041666455,10.512791458332948,5.2786,5.0598,1,0.000991553862250785,3.702667537185221e-05
cid_56c2cebc4550cd25e92d9731,H2SO4,mp-625445,mp-690733,9,15,structures/cid_56c2cebc4550cd25e92d9731_polar.json,51.491451834206785,50.9724404875533,-33.701177857142994,75.7619846428561,5.8003,5.3623,0,0.3231166269612057,0.0031366840364949783
cid_5875b2f4c466e4344cd8125c,FeBiO3,mp-24942,mp-561388,160,221,structures/cid_5875b2f4c466e4344cd8125c_polar.json,124.5253752659242,124.52538625941162,182.31567733333344,182.31567733333344,1.7809,0.032399999999999984,1,0.09850754781791343,7.740009066431553e-05
cid_56c2c1254550cd25e92d78f2,ScBiO3,mp-555313,mp-555769,9,15,structures/cid_56c2c1254550cd25e92d78f2_polar.json,5.197645294417855,5.6810957790006285,0.10580149999928068,0.10580149999928068,2.6986,2.6986,1,0.0029831927493374115,6.77465343254248e-06
cid_56c2c79f4550cd25e92d879e,Zn3(BO3)2,mp-559949,mp-542833,9,15,structures/cid_56c2c79f4550cd25e92d879e_polar.json,0.06842345027194702,0.06336588745616482,-0.059687840908928536,0.0,2.7464,2.7204,1,0.0020100953327756694,1.0643366975790364e-05
cid_56c2d6d64550cd25e92da6dc,LiFe4(PO4)3,mp-762896,mp-540020,9,15,structures/cid_56c2d6d64550cd25e92da6dc_polar.json,18.427347729821584,16.151716676624602,-10.27577712499994,559.0804045000004,2.2147,0.04029999999999978,0,0.14874606143334232,0.08623103113834699
cid_56c2cea04550cd25e92d96f5,Sr(HO)2,mp-625184,mp-27425,26,62,structures/cid_56c2cea04550cd25e92d96f5_polar.json,1.1654561415252553,1.1654561415252553,-1.3997975000004104,0.0,3.9957000000000003,3.9957000000000003,1,0.00010486633750158329,1.9394110418258945e-06
cid_56c2cd544550cd25e92d9409,Li6PS5I,mp-950995,mp-985582,9,216,structures/cid_56c2cd544550cd25e92d9409_polar.json,3.077655901170495,2.5638913624270634,16.21801692307745,16.21801692307745,2.2888,2.0292000000000003,1,0.001176977062807143,4.52759700935613e-06
cid_56c2cea04550cd25e92d96f6,Sr(HO)2,mp-625184,mp-625191,26,62,structures/cid_56c2cea04550cd25e92d96f6_polar.json,1.1653750601614499,1.1653750601614499,2.4574799999994568,2.4574799999994568,3.9957000000000003,3.9563,1,0.00015603865148006147,1.4154487788066142e-06
cid_56c2cdb84550cd25e92d954b,H4CSN2,mp-721896,mp-23930,26,62,structures/cid_56c2cdb84550cd25e92d954b_polar.json,4.84222734596087,4.842227345960869,-6.046623437500287,0.0,3.3423,3.3203,1,0.00015232096673675107,7.763295482755371e-06
cid_56c2be6e4550cd25e92d73ba,PbO,mp-550714,mp-20878,29,57,structures/cid_56c2be6e4550cd25e92d73ba_polar.json,54.297268789588834,54.297268789588834,-1.940818750000517,5.964067499999892,2.2317000000000005,2.1605,1,0.027096564995069836,7.832330268443131e-05
cid_56c2cb3b4550cd25e92d8f29,TiCdO3,mp-20940,mp-14550,26,62,structures/cid_56c2cb3b4550cd25e92d8f29_polar.json,37.19308167354881,37.19308167354881,2.7947564999992736,2.7947564999992736,2.4633,2.1242,1,0.021908593562546128,4.897255195318172e-06
cid_56c2bddb4550cd25e92d72df,MgH2,mp-569051,mp-23711,29,60,structures/cid_56c2bddb4550cd25e92d72df_polar.json,30.936253670835544,30.936253670835544,-39.56570083333322,0.0,2.365,2.1839,1,0.03940656242847953,0.00020384447192932812
cid_56c2be714550cd25e92d73c1,NaNbO3,mp-558920,mp-3671,29,57,structures/cid_56c2be714550cd25e92d73c1_polar.json,31.481270457023157,31.48127045702316,-0.023582249999876126,7.308363750000879,2.4044999999999996,1.9364999999999999,1,0.014212272963793604,2.909468220977228e-05
cid_56c2c38e4550cd25e92d7dd6,Bi2MoO6,mp-25708,mp-567075,29,61,structures/cid_56c2c38e4550cd25e92d7dd6_polar.json,7.709829976232937,7.709829976232938,44.570781666666726,44.570781666666726,2.0776999999999997,0.6017000000000001,0,1.000435406739406,7.73816784022656e-05
cid_56c2becd4550cd25e92d7428,ZrO2,mp-556605,mp-1565,29,225,structures/cid_56c2becd4550cd25e92d7428_polar.json,51.160154493966346,51.160154493966346,47.46386583333262,54.57132999999992,3.7098999999999998,3.1213999999999995,1,0.017403174450075647,0.00041669699510776006
cid_56c2c38e4550cd25e92d7dd5,Bi2MoO6,mp-25708,mp-567326,29,64,structures/cid_56c2c38e4550cd25e92d7dd5_polar.json,7.709837006846291,7.709837006846291,45.62882555555614,45.62882555555614,2.0776999999999997,0.5242999999999993,0,1.000396095593869,3.9912093878432893e-05
cid_56c2be724550cd25e92d73c2,NaNbO3,mp-558920,mp-559354,29,63,structures/cid_56c2be724550cd25e92d73c2_polar.json,31.48227890127624,31.48227890127624,21.69072049999965,21.766992250000783,2.4044999999999996,1.6794,1,0.021077123146350078,1.6695928910959053e-05
cid_56c2c9954550cd25e92d8ca9,HfO2,mp-685097,mp-550893,29,225,structures/cid_56c2c9954550cd25e92d8ca9_polar.json,53.422066980856286,53.422066980856286,60.236901666668174,68.29977750000005,4.3766,3.8006,1,0.008875425132738105,0.0006097776733408952
cid_56c2cd4f4550cd25e92d9404,InHO2,mp-504535,mp-632711,31,58,structures/cid_56c2cd4f4550cd25e92d9404_polar.json,13.158649081385892,13.158649081385892,10.001889999999847,10.001889999999847,1.7811000000000003,1.7811000000000003,1,0.0014757978434327011,8.38079696103953e-06
cid_56c2c6c74550cd25e92d8636,HfPbO3,mp-669414,mp-22734,32,55,structures/cid_56c2c6c74550cd25e92d8636_polar.json,19.783495669941228,19.78349566994123,-3.2626570000005017,4.467520749999565,2.7954999999999997,2.6461999999999994,1,0.0033390582300493977,1.6051262490003965e-05
cid_56c2bdc64550cd25e92d72ce,TlHCO2,mp-558579,mp-557687,33,52,structures/cid_56c2bdc64550cd25e92d72ce_polar.json,0.7594168698973989,0.7594168698973989,-0.09592950000048006,0.0,3.5007,3.4887,1,0.0001443208436357905,3.6594861274108068e-06
cid_56c2be994550cd25e92d73fb,SbO2,mp-230,mp-560098,33,52,structures/cid_56c2be994550cd25e92d73fb_polar.json,4.578305333444004,4.578305333444004,1.0990287499996754,972.4358466666665,1.8959000000000001,0.017100000000000115,0,0.28213435669167947,0.030449721228389362
cid_56c2c3454550cd25e92d7d9c,ZrPbO3,mp-647557,mp-542903,32,55,structures/cid_56c2c3454550cd25e92d7d9c_polar.json,23.52628957952823,23.52628957952823,-4.523024250001839,0.0,2.8441,2.7737,1,0.0011736761136252687,1.4389440130638065e-05
cid_56c2be2b4550cd25e92d7368,NbSbO4,mp-3491,mp-3612,33,52,structures/cid_56c2be2b4550cd25e92d7368_polar.json,18.096170928889844,18.096170928889844,0.2895687500013011,0.2895687500013011,2.4456999999999995,2.3856999999999995,1,0.0007081041644883155,5.9609359430541165e-06
cid_56c2c70f4550cd25e92d8690,TiTlPO5,mp-6706,mp-559607,33,52,structures/cid_56c2c70f4550cd25e92d8690_polar.json,22.12819747969203,22.12819747969203,3.5592425000006145,3.5592425000006145,2.6523999999999996,2.3217000000000003,1,0.011286425726283874,2.1827411007120577e-06
cid_56c2bf4a4550cd25e92d7532,SiO2,mp-554089,mp-10948,33,60,structures/cid_56c2bf4a4550cd25e92d7532_polar.json,89.92783638242211,89.92783638242211,251.814589166667,548.3897825000001,5.6545,3.5563000000000002,0,0.9767058604311192,0.010632036932120188
cid_56c2c3274550cd25e92d7d6e,AlHg2SbCl4,mp-570828,mp-568001,33,60,structures/cid_56c2c3274550cd25e92d7d6e_polar.json,0.49364680097623526,0.49364680097623526,-0.39260562500009755,0.3111895312497559,0.8906999999999999,0.8434,1,0.0024815967083143204,8.153299171983595e-06
cid_56c2c3174550cd25e92d7d53,GaHg2SbCl4,mp-568031,mp-571190,33,60,structures/cid_56c2c3174550cd25e92d7d53_polar.json,0.5397238927225425,0.5397238927225425,-0.594112343750286,0.2202929687498134,0.8166,0.7467999999999999,1,0.0005453262527536821,1.4684996175491041e-06
