material_id,formula,spacegroup_number,spacegroup_symbol,num_atoms,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,avg_probability,is_known_fe,label_source,refined_ferroelectric
mp-1217012,V2GePb5O12,6,Pm,40,0.0,True,0.9999825954437256,0.9999974966049194,True,True,True,0.9999900460243224,False,model_prediction,True
mp-2240691,MgZnCu2SnS4,8,Cm,9,0.186088253472222,False,0.9999902248382568,0.9999897480010986,True,True,True,0.9999899864196776,False,model_prediction,True
mp-505322,CsTa(CuTe2)2,33,Pna2_1,32,0.0,True,0.9999834299087524,0.999996542930603,True,True,True,0.9999899864196776,False,model_prediction,True
mp-2899000,Ga12Ag2Te19,1,P1,33,0.052771701363784,False,0.9999822378158568,0.9999977350234984,True,True,True,0.9999899864196776,False,model_prediction,True
mp-1224376,Ge2SeS,26,Pmc2_1,8,0.00576459,False,0.999986171722412,0.9999938011169434,True,True,True,0.9999899864196776,False,model_prediction,True
mp-1193367,NaCa2(SiO3)3,2,P-1,30,0.046913458305556,False,0.9999879598617554,0.9999920129776,True,True,True,0.9999899864196776,False,model_prediction,True
mp-2412,LiP5,33,Pna2_1,24,0.007694938690475,False,0.999985933303833,0.9999940395355223,True,True,True,0.9999899864196776,False,model_prediction,True
mp-1099622,K5Na3Nb7WO24,8,Cm,40,0.018981012354162,False,0.9999868869781494,0.999993085861206,True,True,True,0.9999899864196776,False,model_prediction,True
mp-542863,Ca7NbSi4O17F,7,Pc,60,0.0,True,0.9999841451644896,0.9999958276748656,True,True,True,0.9999899864196776,False,model_prediction,True
mp-1445762,Mg2SbWO6,1,P1,10,3.726829592749996,False,0.9999831914901732,0.999996781349182,True,True,True,0.9999899864196776,False,model_prediction,True
mp-23849,Li2H2SO5,4,P2_1,20,0.010542961999995,False,0.9999864101409912,0.9999935626983644,True,True,True,0.9999899864196776,False,model_prediction,True
mp-1215249,ZrNb2ZnO8,3,P2,12,0.017589558124999,False,0.9999831914901732,0.9999966621398926,True,True,True,0.999989926815033,False,model_prediction,True
mp-1228405,Ba2AlGa3,8,Cm,6,0.014287971666665,False,0.999993085861206,0.99998676776886,True,True,True,0.999989926815033,False,model_prediction,True
mp-776672,Li2NbV3O8,8,Cm,14,0.094810911160703,False,0.9999819993972778,0.999997854232788,True,True,True,0.999989926815033,False,model_prediction,True
mp-1098289,RbMg6C,38,Amm2,8,0.409554580976562,False,0.9999860525131226,0.9999938011169434,True,True,True,0.999989926815033,False,model_prediction,True
mp-2227786,Na7MgSbO6,1,P1,15,0.1718270595,False,0.9999922513961792,0.9999876022338868,True,True,True,0.999989926815033,False,model_prediction,True
mp-776407,LaTa2NO5,4,P2_1,36,0.025844176388893,False,0.9999887943267822,0.9999910593032836,True,True,True,0.999989926815033,False,model_prediction,True
mp-625583,H7BrO3,1,P1,22,0.031642782878791,False,0.9999854564666748,0.9999943971633912,True,True,True,0.999989926815033,False,model_prediction,True
mp-772925,Li4Ti5O12,2,P-1,42,0.028435129642856,False,0.9999891519546508,0.999990701675415,True,True,True,0.999989926815033,False,model_prediction,True
mp-1208225,TiBi6(PO8)2,5,C2,25,0.001049581800002,False,0.9999884366989136,0.9999914169311525,True,True,True,0.999989926815033,False,model_prediction,True
mp-2242123,MgNbTlBr4O,8,Cm,8,0.258851137040819,False,0.9999822378158568,0.9999974966049194,True,True,True,0.9999898672103882,False,model_prediction,True
mp-1220982,NaLiGa2(SiO3)4,5,C2,20,0.037777796916669,False,0.9999891519546508,0.9999905824661256,True,True,True,0.9999898672103882,False,model_prediction,True
mp-1185653,Mg16Al12Cl,1,P1,29,0.093092516034483,False,0.999984860420227,0.9999948740005492,True,True,True,0.9999898672103882,False,model_prediction,True
mp-721617,KMgP(H6O5)2,31,Pmn2_1,50,0.003106724299995,False,0.9999910593032836,0.9999886751174928,True,True,True,0.9999898672103882,False,model_prediction,True
mp-1225999,CsBa3Ga5(Se5Cl)2,1,P1,21,0.01409431142857,False,0.9999845027923584,0.999995231628418,True,True,True,0.9999898672103882,False,model_prediction,True
mp-33024,H2S,1,P1,12,0.008091198749999,False,0.999987006187439,0.9999927282333374,True,True,True,0.9999898672103882,False,model_prediction,True
mp-556760,Nb2P4O15,2,P-1,42,0.011622855047603,False,0.9999830722808838,0.999996542930603,True,True,True,0.9999898076057434,False,model_prediction,True
mp-1200314,CaB8O15,4,P2_1,48,0.166524656631961,False,0.9999866485595704,0.9999929666519164,True,True,True,0.9999898076057434,False,model_prediction,True
mp-2017901,TiCl3,9,Cc,16,0.0,True,0.9999878406524658,0.999991774559021,True,True,True,0.9999898076057434,False,model_prediction,True
mp-1212061,KLu3F10,186,P6_3mc,56,0.001826781607142,False,0.999987006187439,0.999992609024048,True,True,True,0.9999898076057434,False,model_prediction,True
mp-1173489,Nb2Zn(PbO3)3,1,P1,15,0.04087741452083,False,0.9999890327453612,0.9999905824661256,True,True,True,0.9999898076057434,False,model_prediction,True
mp-2218130,Na5MgSbO5,1,P1,12,0.343182174374997,False,0.9999945163726808,0.9999850988388062,True,True,True,0.9999898076057434,False,model_prediction,True
mp-1227088,Ca6Ag3Ge5,8,Cm,14,0.0,True,0.9999923706054688,0.9999871253967284,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1029730,Ca4HfN4,2,P-1,18,0.0,True,0.9999812841415404,0.9999982118606568,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1190629,NaV6O15,8,Cm,22,0.033707354318158,False,0.9999920129776,0.9999874830245972,True,True,True,0.9999897480010986,False,model_prediction,True
mp-771652,Ti2Sb2O7,4,P2_1,44,0.078227975000001,False,0.9999899864196776,0.9999895095825196,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1235160,LiEr6Ta2O14,5,C2,23,0.129141943624638,False,0.9999818801879884,0.999997615814209,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1221219,Na3SrTa4O12,6,Pm,20,0.0,True,0.9999935626983644,0.999985933303833,True,True,True,0.9999897480010986,False,model_prediction,True
mp-685969,Ag8GeTe6,1,P1,15,0.021838037833337,False,0.9999902248382568,0.9999892711639404,True,True,True,0.9999897480010986,False,model_prediction,True
mp-8378,Tl3SbS4,2,P-1,16,0.0,True,0.9999821186065674,0.99999737739563,True,True,True,0.9999897480010986,False,model_prediction,True
mp-557355,Rb2SiP4O13,2,P-1,40,0.0,True,0.999986171722412,0.9999933242797852,True,True,True,0.9999897480010986,False,model_prediction,True
mp-772260,Li10Ti4O13,2,P-1,54,0.084047580000006,False,0.999982476234436,0.9999970197677612,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1223484,KV3(PbO3)4,173,P6_3,40,0.0,True,0.9999831914901732,0.999996304512024,True,True,True,0.9999897480010986,False,model_prediction,True
mp-674646,Ca4Bi6O13,1,P1,23,0.1255037848913,False,0.9999896287918092,0.9999898672103882,True,True,True,0.9999897480010986,False,model_prediction,True
mp-2228392,Rb4MgTi2(CuS2)4,8,Cm,19,0.094728433026316,False,0.9999817609786988,0.9999977350234984,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1076630,KNa7V8O20,9,Cc,72,0.074718773708325,False,0.9999834299087524,0.9999960660934448,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1227189,CaH2C2O5,5,C2,20,0.063244603000001,False,0.9999874830245972,0.9999920129776,True,True,True,0.9999897480010986,False,model_prediction,True
mp-644443,CaP(HO3)2,9,Cc,20,0.281319574124994,False,0.9999841451644896,0.9999953508377076,True,True,True,0.9999897480010986,False,model_prediction,True
mp-1194894,Ca2B5H3O11,9,Cc,42,0.024053423928563,False,0.9999885559082032,0.999990940093994,True,True,True,0.9999897480010986,False,model_prediction,True
mp-558309,K4SnSb2F14,2,P-1,21,0.0,True,0.9999833106994628,0.9999960660934448,True,True,True,0.999989688396454,False,model_prediction,True
mp-1185691,Mg16Al12Pt,8,Cm,29,0.023694496923491,False,0.9999868869781494,0.9999924898147584,True,True,True,0.999989688396454,False,model_prediction,True
mp-2911751,BeH12(N2Cl)2,33,Pna2_1,76,0.0,True,0.9999890327453612,0.9999903440475464,True,True,True,0.999989688396454,False,model_prediction,True
mp-2226831,MgTi2(HgO3)2,1,P1,11,0.159901557727267,False,0.99998140335083,0.9999979734420776,True,True,True,0.999989688396454,False,model_prediction,True
mp-1266684,LiSiBiO4,29,Pca2_1,56,0.073730254166664,False,0.999990463256836,0.9999889135360718,True,True,True,0.999989688396454,False,model_prediction,True
mp-38011,KHS,160,R3m,3,0.002544499999998,False,0.9999927282333374,0.9999866485595704,True,True,True,0.999989688396454,False,model_prediction,True
mp-1044828,Ca(SnO2)2,8,Cm,42,0.189805675833339,False,0.9999850988388062,0.9999942779541016,True,True,True,0.999989688396454,False,model_prediction,True
mp-1579563,Na14Fe2O9,2,P-1,25,0.0346154056,False,0.9999947547912598,0.9999845027923584,True,True,True,0.9999896287918092,False,model_prediction,True
mp-722369,Na3B5(HO5)2,29,Pca2_1,80,0.005478604604135,False,0.999990701675415,0.9999885559082032,True,True,True,0.9999896287918092,False,model_prediction,True
mp-706278,CaP2(H2O3)3,2,P-1,36,0.001299518055549,False,0.9999841451644896,0.9999951124191284,True,True,True,0.9999896287918092,False,model_prediction,True
mp-761842,Hf3SnO8,3,P2,12,0.025992440625,False,0.9999808073043824,0.9999984502792358,True,True,True,0.9999896287918092,False,model_prediction,True
mp-729185,V3HPb5O13,173,P6_3,44,0.0,True,0.9999823570251464,0.9999969005584716,True,True,True,0.9999896287918092,False,model_prediction,True
mp-1218865,Sr2Al3In,8,Cm,6,0.012600441249999,False,0.9999942779541016,0.9999849796295166,True,True,True,0.9999896287918092,False,model_prediction,True
mp-556137,Li2Ca4Si4O13,2,P-1,46,0.005455047210145,False,0.9999828338623048,0.9999964237213136,True,True,True,0.9999896287918092,False,model_prediction,True
mp-695325,Ti5ZnBi2(Pb2O9)2,8,Cm,30,0.018186140500002,False,0.9999896287918092,0.9999896287918092,True,True,True,0.9999896287918092,False,model_prediction,True
mp-1223494,KNaSr8(BO3)6,6,Pm,34,0.009124780147089,False,0.9999850988388062,0.999994158744812,True,True,True,0.9999896287918092,False,model_prediction,True
mp-2219332,MgCu4(AsS)4,6,Pm,13,0.1071670175,False,0.9999911785125732,0.9999880790710448,True,True,True,0.9999896287918092,False,model_prediction,True
mp-1209355,Sr2B11HO21,4,P2_1,70,0.278674080177282,False,0.9999864101409912,0.999992847442627,True,True,True,0.9999896287918092,False,model_prediction,True
mp-28214,TiBr3,2,P-1,8,0.0,True,0.9999831914901732,0.9999960660934448,True,True,True,0.9999896287918092,False,model_prediction,True
mp-1194436,KCu2BiS3,2,P-1,28,0.032820213660713,False,0.9999815225601196,0.9999977350234984,True,True,True,0.9999896287918092,False,model_prediction,True
mp-1192824,KNb2Cl11,2,P-1,28,0.0,True,0.999991536140442,0.9999876022338868,True,True,True,0.9999895691871644,False,model_prediction,True
mp-1247536,MgIrN2,33,Pna2_1,16,0.314346918229165,False,0.9999843835830688,0.9999947547912598,True,True,True,0.9999895691871644,False,model_prediction,True
mp-555576,KNaS2O7,2,P-1,22,0.0,True,0.999984622001648,0.9999945163726808,True,True,True,0.9999895691871644,False,model_prediction,True
mp-753197,HfTiO4,1,P1,24,0.03829126375,False,0.999981164932251,0.9999979734420776,True,True,True,0.9999895691871644,False,model_prediction,True
mp-683905,K3Ta2AsSe11,9,Cc,34,0.0,True,0.9999808073043824,0.9999983310699464,True,True,True,0.9999895691871644,False,model_prediction,True
mp-728394,Te2PO7,29,Pca2_1,40,0.090092538999996,False,0.999980926513672,0.9999982118606568,True,True,True,0.9999895691871644,False,model_prediction,True
mp-1219890,Rb3Ge7HO20,160,R3m,31,0.312944061814514,False,0.999984860420227,0.9999942779541016,True,True,True,0.9999895691871644,False,model_prediction,True
mp-1094486,Mg5Ti,8,Cm,6,0.13788993861111,False,0.9999817609786988,0.99999737739563,True,True,True,0.9999895691871644,False,model_prediction,True
mp-728415,CaAsO4,2,P-1,24,0.142257126250039,False,0.9999830722808838,0.9999960660934448,True,True,True,0.9999895691871644,False,model_prediction,True
mp-775922,SrNb3NO7,8,Cm,24,0.082236283749992,False,0.9999936819076538,0.9999854564666748,True,True,True,0.9999895691871644,False,model_prediction,True
mp-1247270,Ca3Y3N5,2,P-1,22,0.130518619318174,False,0.999980926513672,0.9999982118606568,True,True,True,0.9999895691871644,False,model_prediction,True
mp-684104,LiSb2P5O16,7,Pc,48,0.047426788958328,False,0.9999816417694092,0.99999737739563,True,True,True,0.9999895095825196,False,model_prediction,True
mp-1205381,Cs4FeO3,2,P-1,32,0.0,True,0.9999806880950928,0.9999983310699464,True,True,True,0.9999895095825196,False,model_prediction,True
mp-757460,Li2Fe(Si2O5)3,9,Cc,48,0.10342727219213,False,0.999985694885254,0.9999933242797852,True,True,True,0.9999895095825196,False,model_prediction,True
mp-27316,Rb5Zr4F21,4,P2_1,60,0.0,True,0.9999822378158568,0.999996781349182,True,True,True,0.9999895095825196,False,model_prediction,True
mp-680555,TlGaSe2,9,Cc,32,0.004293679999999,False,0.999980926513672,0.9999980926513672,True,True,True,0.9999895095825196,False,model_prediction,True
mp-1080271,Cs2Se,36,Cmc2_1,6,0.071751986666665,False,0.9999827146530152,0.999996304512024,True,True,True,0.9999895095825196,False,model_prediction,True
mp-1181028,K3Al3Si3O16,1,P1,50,0.504992893699999,False,0.9999852180480956,0.9999936819076538,True,True,True,0.9999894499778748,False,model_prediction,True
mp-1184796,H3F2,1,P1,10,0.0,True,0.9999899864196776,0.9999889135360718,True,True,True,0.9999894499778748,False,model_prediction,True
mp-2210757,EuMgTiO3,160,R3m,6,0.570654110555555,False,0.9999850988388062,0.9999938011169434,True,True,True,0.9999894499778748,False,model_prediction,True
mp-1227888,Ca3Mg9Al8(SiO4)12,5,C2,80,0.039343791700005,False,0.9999853372573853,0.9999935626983644,True,True,True,0.9999894499778748,False,model_prediction,True
mp-1196065,Cs2I4O11,173,P6_3,34,0.003588342647058,False,0.9999834299087524,0.9999954700469972,True,True,True,0.9999894499778748,False,model_prediction,True
mp-1784691,Zn2MoWO6,1,P1,10,0.046173809,False,0.9999849796295166,0.9999939203262328,True,True,True,0.9999894499778748,False,model_prediction,True
mp-1227192,Ca4Si3(BO4)5,1,P1,32,0.103324609765624,False,0.9999845027923584,0.9999943971633912,True,True,True,0.9999894499778748,False,model_prediction,True
mp-26745,LiSbP2O7,2,P-1,22,0.036350843560614,False,0.9999805688858032,0.9999982118606568,True,True,True,0.99998939037323,False,model_prediction,True
mp-566296,SnS8(N2Cl)4,29,Pca2_1,84,0.259554327142867,False,0.9999902248382568,0.9999885559082032,True,True,True,0.99998939037323,False,model_prediction,True
mp-998153,TlGeBr3,8,Cm,5,0.027999737999999,False,0.9999939203262328,0.999984860420227,True,True,True,0.99998939037323,False,model_prediction,True
mp-1221844,Na2CaPb3(CO3)5,9,Cc,52,0.0,True,0.99998140335083,0.99999737739563,True,True,True,0.99998939037323,False,model_prediction,True
mp-850751,LiVP2(HO4)2,9,Cc,56,0.019178266181318,False,0.9999871253967284,0.9999916553497314,True,True,True,0.99998939037323,False,model_prediction,True
mp-2228615,MgTl4(MoO4)2,1,P1,15,0.142555034111106,False,0.9999806880950928,0.9999980926513672,True,True,True,0.99998939037323,False,model_prediction,True
mp-557704,TlNO3,144,P3_1,45,0.004367245666667,False,0.9999805688858032,0.9999982118606568,True,True,True,0.99998939037323,False,model_prediction,True
mp-1208353,Ti(PO4)2,4,P2_1,22,0.156391023863615,False,0.9999831914901732,0.9999955892562866,True,True,True,0.99998939037323,False,model_prediction,True
mp-1200842,CdH8C2S2(N2Cl)2,31,Pmn2_1,38,0.040944419537814,False,0.9999843835830688,0.9999943971633912,True,True,True,0.99998939037323,False,model_prediction,True
mp-780235,LiSn2(PO4)3,2,P-1,36,0.014334246111097,False,0.9999804496765136,0.9999983310699464,True,True,True,0.99998939037323,False,model_prediction,True
mp-1228065,CaZr4(PbO4)3,1,P1,40,0.029380524234376,False,0.999980330467224,0.9999983310699464,True,True,True,0.9999893307685852,False,model_prediction,True
mp-1425201,Ta6S,2,P-1,14,4.135900297428573,False,0.999980926513672,0.9999977350234984,True,True,True,0.9999893307685852,False,model_prediction,True
mp-540548,K2Co(PO3)4,9,Cc,38,0.049457347105256,False,0.9999874830245972,0.9999911785125732,True,True,True,0.9999893307685852,False,model_prediction,True
mp-1182080,BaGaH4,4,P2_1,12,0.166569898124998,False,0.9999886751174928,0.9999899864196776,True,True,True,0.9999893307685852,False,model_prediction,True
mp-19125,Na4W(NO)2,2,P-1,18,0.149318957222223,False,0.9999920129776,0.9999866485595704,True,True,True,0.9999893307685852,False,model_prediction,True
mp-677029,Ca2MgAl2(SiO4)3,2,P-1,40,0.014325700374997,False,0.999984860420227,0.9999938011169434,True,True,True,0.9999893307685852,False,model_prediction,True
mp-778065,Ga3NO3,1,P1,28,0.051868197499998,False,0.999980092048645,0.9999985694885254,True,True,True,0.9999893307685852,False,model_prediction,True
mp-1047314,Zn2SnWO6,1,P1,10,0.244266920499999,False,0.9999823570251464,0.9999961853027344,True,True,True,0.9999892711639404,False,model_prediction,True
mp-707775,K2B5H5O11,33,Pna2_1,92,0.015496533858707,False,0.999991536140442,0.999987006187439,True,True,True,0.9999892711639404,False,model_prediction,True
mp-1214347,Ca3SnF6,2,P-1,10,0.3858328985,False,0.9999805688858032,0.9999979734420776,True,True,True,0.9999892711639404,False,model_prediction,True
mp-1180808,N4O9,4,P2_1,26,0.5276310590865371,False,0.9999833106994628,0.999995231628418,True,True,True,0.9999892711639404,False,model_prediction,True
mp-1211887,K2Ni(PO3)4,9,Cc,38,0.018736192105264,False,0.9999808073043824,0.9999977350234984,True,True,True,0.9999892711639404,False,model_prediction,True
mp-699405,Ca6Mg5Al2Si11O36,1,P1,60,0.008642317472193,False,0.9999816417694092,0.9999969005584716,True,True,True,0.9999892711639404,False,model_prediction,True
mp-1217792,Ti5Bi4(PbO9)2,9,Cc,58,0.016163835948281,False,0.9999896287918092,0.9999889135360718,True,True,True,0.9999892711639404,False,model_prediction,True
mp-776502,LiTi2(PO4)3,1,P1,36,0.012097033611096,False,0.9999810457229614,0.9999974966049194,True,True,True,0.9999892711639404,False,model_prediction,True
mp-776599,NaTi2(PO4)3,2,P-1,36,0.030744997777777,False,0.9999831914901732,0.999995231628418,True,True,True,0.9999892115592957,False,model_prediction,True
mp-758810,LiBi2P3O11,5,C2,34,0.078662382892153,False,0.9999810457229614,0.99999737739563,True,True,True,0.9999892115592957,False,model_prediction,True
mp-1072191,SnCI3N,99,P4mm,6,0.766020448003471,False,0.9999841451644896,0.9999942779541016,True,True,True,0.9999892115592957,False,model_prediction,True
mp-1182403,CaMoO4,2,P-1,12,0.7331565108333341,False,0.99998140335083,0.9999970197677612,True,True,True,0.9999892115592957,False,model_prediction,True
mp-36641,Cd(Ga3Te5)2,5,C2,17,0.00442593764707,False,0.9999805688858032,0.999997854232788,True,True,True,0.9999892115592957,False,model_prediction,True
mp-762351,Li4Ti7O16,8,Cm,27,0.03487106898148,False,0.9999892711639404,0.9999891519546508,True,True,True,0.9999892115592957,False,model_prediction,True
mp-998623,TlCdF3,8,Cm,5,0.006402660999999,False,0.9999916553497314,0.99998676776886,True,True,True,0.9999892115592957,False,model_prediction,True
mp-1185875,MgGe5,8,Cm,6,0.274251381250001,False,0.9999924898147584,0.9999858140945436,True,True,True,0.9999891519546508,False,model_prediction,True
mp-1226095,LiGaO10,9,Cc,48,0.5513730062500031,False,0.999981164932251,0.9999971389770508,True,True,True,0.9999891519546508,False,model_prediction,True
mp-753044,Li4NbTe2WO12,1,P1,20,0.074026784812496,False,0.9999810457229614,0.9999972581863404,True,True,True,0.9999891519546508,False,model_prediction,True
mp-1043112,Sr2Cu2MoO7,8,Cm,24,0.370264334583336,False,0.99998676776886,0.999991536140442,True,True,True,0.9999891519546508,False,model_prediction,True
mp-1196368,K2Na6Zn4Si14O45,8,Cm,71,0.437792069917841,False,0.9999887943267822,0.9999895095825196,True,True,True,0.9999891519546508,False,model_prediction,True
mp-1217241,Ti5InS8,8,Cm,14,2.171428503672244e-07,False,0.9999922513961792,0.999985933303833,True,True,True,0.999989092350006,False,model_prediction,True
mp-767088,Li3Sb11S18,1,P1,32,0.00444253734375,False,0.9999836683273317,0.9999945163726808,True,True,True,0.999989092350006,False,model_prediction,True
mp-561058,Na3Ga(PO4)2,2,P-1,56,0.0,True,0.9999830722808838,0.9999951124191284,True,True,True,0.999989092350006,False,model_prediction,True
mp-18661,KY(PO3)4,4,P2_1,36,0.011657058263887,False,0.999980092048645,0.9999980926513672,True,True,True,0.999989092350006,False,model_prediction,True
mp-1196842,Ca3SiS2O25,4,P2_1,62,0.630418199489247,False,0.9999810457229614,0.9999971389770508,True,True,True,0.999989092350006,False,model_prediction,True
mp-1178153,K4Li5Cr2O8,1,P1,38,0.083344305000004,False,0.999992847442627,0.9999853372573853,True,True,True,0.999989092350006,False,model_prediction,True
mp-1224268,In5AgTe8,5,C2,14,0.0,True,0.9999805688858032,0.9999974966049194,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1403302,ZnSn2O5,1,P1,16,0.272104434999999,False,0.999981164932251,0.9999969005584716,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1224939,Ga3Cu3(Te2Se)2,5,C2,24,0.015662438749998,False,0.9999816417694092,0.9999964237213136,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1103867,K2Se4O,9,Cc,14,0.285361686428571,False,0.999980926513672,0.9999971389770508,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1018093,CaGaGeH,156,P3m1,4,0.0,True,0.999990940093994,0.9999871253967284,True,True,True,0.9999890327453612,False,model_prediction,True
mp-561303,NaSb(PS3)2,4,P2_1,20,0.007764604076822,False,0.999980092048645,0.9999979734420776,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1179262,Sr2CdWO6,25,Pmm2,20,0.081398193000001,False,0.9999864101409912,0.9999916553497314,True,True,True,0.9999890327453612,False,model_prediction,True
mp-698691,K4Ti3Ni(PO4)6,4,P2_1,76,0.01367145062501,False,0.99998140335083,0.9999966621398926,True,True,True,0.9999890327453612,False,model_prediction,True
mp-1177146,Li5Bi(P2O7)2,2,P-1,48,0.046740169965281,False,0.9999840259552002,0.9999939203262328,True,True,True,0.9999889731407166,False,model_prediction,True
mp-1185918,MgIn5,8,Cm,6,0.065699222222223,False,0.999992847442627,0.9999850988388062,True,True,True,0.9999889731407166,False,model_prediction,True
mp-1105300,TlSb(PS3)2,4,P2_1,20,0.0,True,0.999979853630066,0.9999980926513672,True,True,True,0.9999889731407166,False,model_prediction,True
mp-1256265,NaCaMgAl(SiO3)4,7,Pc,40,0.284947222281251,False,0.9999912977218628,0.9999866485595704,True,True,True,0.9999889731407166,False,model_prediction,True
mp-677372,Ti10Bi(Pb3O10)3,1,P1,50,0.022436179600003,False,0.9999854564666748,0.9999924898147584,True,True,True,0.9999889731407166,False,model_prediction,True
mp-29871,Na4SeO5,2,P-1,40,0.0,True,0.9999852180480956,0.9999927282333374,True,True,True,0.9999889731407166,False,model_prediction,True
mp-696853,CaZnSiH2O5,9,Cc,20,0.003359499666673,False,0.999991774559021,0.999986171722412,True,True,True,0.9999889731407166,False,model_prediction,True
mp-1223964,In4(SnO4)3,1,P1,19,0.039681950526316,False,0.9999829530715942,0.9999948740005492,True,True,True,0.9999889135360718,False,model_prediction,True
mp-732189,Cd3GeO6,31,Pmn2_1,20,0.175372287750001,False,0.999980092048645,0.9999977350234984,True,True,True,0.9999889135360718,False,model_prediction,True
mp-36779,PNO,1,P1,24,0.017478005833333,False,0.9999817609786988,0.9999960660934448,True,True,True,0.9999889135360718,False,model_prediction,True
mp-532424,KAl11O17,8,Cm,58,0.00732685293098,False,0.9999871253967284,0.999990701675415,True,True,True,0.9999889135360718,False,model_prediction,True
mp-775971,Li5Sn5(PO4)6,1,P1,40,0.09722132983333,False,0.9999794960021972,0.9999983310699464,True,True,True,0.9999889135360718,False,model_prediction,True
mp-1181184,NaPu,2,P-1,12,0.469691438390796,False,0.9999853372573853,0.9999924898147584,True,True,True,0.9999889135360718,False,model_prediction,True
mp-1212935,GaPbF5,79,I4,56,0.008483915678571,False,0.9999829530715942,0.9999948740005492,True,True,True,0.9999889135360718,False,model_prediction,True
mp-542199,Ag4HgGe2S7,9,Cc,28,0.002292635,False,0.9999853372573853,0.9999924898147584,True,True,True,0.9999889135360718,False,model_prediction,True
mp-10419,Na4ReN3,9,Cc,16,0.0,True,0.9999921321868896,0.9999855756759644,True,True,True,0.999988853931427,False,model_prediction,True
mp-1044451,PrTi2O6,31,Pmn2_1,18,0.128987995694437,False,0.9999808073043824,0.9999969005584716,True,True,True,0.999988853931427,False,model_prediction,True
mp-2210740,NaMgCu2O3,6,Pm,7,0.250282943214286,False,0.9999890327453612,0.9999886751174928,True,True,True,0.999988853931427,False,model_prediction,True
mp-1246504,Ca4OsN4,2,P-1,18,0.006166984861112,False,0.9999794960021972,0.9999982118606568,True,True,True,0.999988853931427,False,model_prediction,True
mp-1221869,Na2Be3Si3O8,5,C2,32,0.473826594374999,False,0.9999840259552002,0.9999936819076538,True,True,True,0.999988853931427,False,model_prediction,True
mp-1246152,Zn4IrN4,2,P-1,18,0.382861473555557,False,0.9999794960021972,0.9999982118606568,True,True,True,0.999988853931427,False,model_prediction,True
mp-1189056,MgCu2GeS4,31,Pmn2_1,16,0.001931286874998,False,0.9999936819076538,0.9999840259552002,True,True,True,0.999988853931427,False,model_prediction,True
mp-581775,Cs5(KPb6)3,1,P1,52,0.006193047475961,False,0.9999839067459106,0.9999938011169434,True,True,True,0.999988853931427,False,model_prediction,True
mp-764966,Na2B8O13,4,P2_1,92,0.009217250108694,False,0.99998939037323,0.999988317489624,True,True,True,0.999988853931427,False,model_prediction,True
mp-1185649,Mg16Al12Br,8,Cm,29,0.092483743448276,False,0.9999822378158568,0.9999954700469972,True,True,True,0.999988853931427,False,model_prediction,True
mp-504211,LiSn(PO3)3,2,P-1,28,0.016392372648799,False,0.9999794960021972,0.9999982118606568,True,True,True,0.999988853931427,False,model_prediction,True
mp-1179858,Rb2UH4(SeO6)2,33,Pna2_1,84,0.0,True,0.9999876022338868,0.9999899864196776,True,True,True,0.9999887943267822,False,model_prediction,True
mp-753960,Li2H2SeO5,4,P2_1,20,0.02063911341667,False,0.9999797344207764,0.999997854232788,True,True,True,0.9999887943267822,False,model_prediction,True
mp-685907,Cd4Bi2O7,1,P1,52,0.138921357884616,False,0.9999802112579346,0.99999737739563,True,True,True,0.9999887943267822,False,model_prediction,True
mp-1226783,Cd4Te3Se,25,Pmm2,8,0.008960999375,False,0.9999823570251464,0.999995231628418,True,True,True,0.9999887943267822,False,model_prediction,True
mp-735777,PrC19S6N9O2,4,P2_1,74,0.8828892124855221,False,0.999980330467224,0.9999972581863404,True,True,True,0.9999887943267822,False,model_prediction,True
mp-1235504,LiErTlO2,160,R3m,5,0.246921426333329,False,0.9999901056289672,0.9999873638153076,True,True,True,0.9999887347221376,False,model_prediction,True
mp-608311,Cs2Li3I5,5,C2,10,0.011486473000001,False,0.9999793767929076,0.9999980926513672,True,True,True,0.9999887347221376,False,model_prediction,True
mp-1218899,Sr10P6ClO24F,143,P3,42,0.009138376785713,False,0.9999890327453612,0.9999884366989136,True,True,True,0.9999887347221376,False,model_prediction,True
mp-697128,KCa2P4H11O18,1,P1,36,0.004138977500013,False,0.9999805688858032,0.9999969005584716,True,True,True,0.9999887347221376,False,model_prediction,True
mp-697501,VH2SeO5,2,P-1,18,0.031954432638894,False,0.9999873638153076,0.9999901056289672,True,True,True,0.9999887347221376,False,model_prediction,True
