material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_v6_prob,nequip_v2_prob
mp-1200288,Pr(SiP3)2,36,Cmc2_1,0.009097939583332,False,0.9999994039535522,0.9962226152420044
mp-753821,Pr3GaO6,36,Cmc2_1,0.0,True,0.9999993642171224,1.0
mp-1193603,Pr4Mg5Ge6,36,Cmc2_1,0.0,True,0.9999994039535522,1.0
mp-1180003,PtI5(NO)2,36,Cmc2_1,0.418279577757811,False,0.9999991257985432,1.0
mp-542567,Rb2Cd3H6S3O16,36,Cmc2_1,0.014359739583338,False,0.9999992450078328,1.0
mp-761568,Rb2CoO3,36,Cmc2_1,0.007879844999998,False,0.9999990860621134,1.0
mp-14363,Rb2LiAsO4,36,Cmc2_1,0.0,True,0.9999992450078328,1.0
mp-19123,Rb2LiVO4,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-21489,Rb2PbO3,36,Cmc2_1,0.000977296666668,False,0.9999993244806924,1.0
mp-755057,Rb2PrO3,36,Cmc2_1,0.143840156666667,False,0.9999990860621134,1.0
mp-1219952,Rb2PtI5O2,36,Cmc2_1,0.321935860749999,False,0.9999992450078328,1.0
mp-7446,Rb2S3,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-13735,Rb2TbO3,36,Cmc2_1,0.059937511562499,False,0.9999990860621134,1.0
mp-560459,Rb3Al2(PO4)3,36,Cmc2_1,0.0,True,0.9999994039535522,0.9999998807907104
mp-1209819,Rb5Mo2Br9O,36,Cmc2_1,0.314307236274514,False,0.9999992450078328,0.9999998807907104
mp-1209153,RbAlH4,36,Cmc2_1,0.057945445833333,False,0.999999205271403,1.0
mp-1029403,RbGe2N3,36,Cmc2_1,0.0,True,0.9999993642171224,1.0
mp-626620,RbHO,36,Cmc2_1,0.0,True,0.999999205271403,0.9999998807907104
mp-1245922,RbSi2N3,36,Cmc2_1,0.06162699537037,False,0.9999992450078328,1.0
mp-1042110,Re2O7,36,Cmc2_1,0.038839964583331,False,0.999999443689982,1.0
mp-27786,SbAs2Cl13,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-569209,SbAsPCl13,36,Cmc2_1,0.0,True,0.9999991655349731,0.9999998807907104
mp-769338,SbN3(O3F)3,36,Cmc2_1,0.116559182685555,False,0.999999205271403,1.0
mp-1219558,SbPb2S2I3,36,Cmc2_1,0.048298557656248,False,0.9999990463256836,1.0
mp-542106,SbPd2,36,Cmc2_1,0.0,True,0.9999993642171224,1.0
mp-1197413,Sc9Te2,36,Cmc2_1,0.0,True,0.9999455213546752,1.0
mp-1246476,Si2AgN3,36,Cmc2_1,0.200862412222221,False,0.9999992847442628,0.9999998807907104
mp-1246525,Si2AuN3,36,Cmc2_1,0.331040904166666,False,0.9999992847442628,1.0
mp-1203624,Si2BAsH29C9N,36,Cmc2_1,0.108878299739291,False,0.9999992847442628,1.0
mp-1197645,Si2BPH29C9N,36,Cmc2_1,0.102025704336466,False,0.9999995231628418,1.0
mp-1080623,Si2N3,36,Cmc2_1,0.355858124,False,0.9999992450078328,1.0
mp-1245915,Si2SeN2,36,Cmc2_1,0.102353820500002,False,0.999999205271403,1.0
mp-1245985,Si2TeN2,36,Cmc2_1,0.226024457499999,False,0.999999205271403,1.0
mp-28144,SiBi2O5,36,Cmc2_1,0.012209359791642,False,0.9999991257985432,1.0
mp-16964,SiO2,36,Cmc2_1,0.012128847222223,False,0.9999990860621134,1.0
mp-556218,SiO2,36,Cmc2_1,0.012897781944445,False,0.9999991257985432,1.0
mp-557264,SiO2,36,Cmc2_1,0.011199296805557,False,0.999999205271403,1.0
mp-2798,SiP,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-1205147,Sm(Ni2B)6,36,Cmc2_1,0.0,True,0.999999443689982,1.0
mp-1105484,Sm3FeO6,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-31110,Sm3GaO6,36,Cmc2_1,0.0,True,0.9999991655349731,1.0
mp-680161,Sm8CrTe13Cl,36,Cmc2_1,0.0,True,0.9999991655349731,0.9999986886978148
mp-768230,SmTaO4,36,Cmc2_1,0.05767765999999,False,0.9999992847442628,1.0
mp-1219046,Sn2SbS2I3,36,Cmc2_1,0.055887218437499,False,0.9999991257985432,1.0
mp-1219043,Sn2SbSe2I3,36,Cmc2_1,0.061168115104166,False,0.9999991257985432,1.0
mp-1200976,Sn3P2(NO5)2,36,Cmc2_1,0.611848228088231,False,0.9999991655349731,1.0
mp-1013750,Sn4SF6,36,Cmc2_1,0.044614500000001,False,0.9999991655349731,0.9999998807907104
mp-1204563,SnH10C3NCl3,36,Cmc2_1,0.064668474583331,False,0.9999992847442628,0.9999998807907104
mp-1078644,SnO,36,Cmc2_1,0.125449612499999,False,0.9999991257985432,1.0
mp-863261,Sr2CdAs2,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-1218749,Sr2LiMgSi3,36,Cmc2_1,0.0,True,0.9999992450078328,1.0
mp-13664,Sr2Ta2O7,36,Cmc2_1,0.0,True,0.9999993642171224,1.0
mp-1218526,Sr2Tl2O5,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-559330,Sr4B14O25,36,Cmc2_1,0.0,True,0.9999993642171224,0.9999998807907104
mp-29919,Sr9Cr5O18,36,Cmc2_1,0.014762756523436,False,0.9999992450078328,1.0
mp-1218453,SrCeScO4,36,Cmc2_1,0.05609698491072,False,0.9999992450078328,1.0
mp-1218207,SrLaScO4,36,Cmc2_1,0.030179872857143,False,0.9999992450078328,1.0
mp-1095258,SrMgF4,36,Cmc2_1,0.024641040833335,False,0.9999991655349731,1.0
mp-1218040,SrNdScO4,36,Cmc2_1,0.043579026785712,False,0.9999993244806924,1.0
mp-1208631,SrNiF4,36,Cmc2_1,0.023195541666664,False,0.9999992847442628,1.0
mp-1218030,SrPrScO4,36,Cmc2_1,0.038727763928571,False,0.9999992450078328,1.0
mp-510544,SrSm2Nb2O9,36,Cmc2_1,0.066312735044618,False,0.9999987284342448,1.0
mp-1217782,SrSmScO4,36,Cmc2_1,0.060263438125002,False,0.9999992450078328,1.0
mp-23089,SrTa2Bi2O9,36,Cmc2_1,0.0,True,0.9999992450078328,0.9999998807907104
mp-556569,SrTa2Bi2O9,36,Cmc2_1,0.075191156428571,False,0.9999990065892538,1.0
mp-1217847,SrTi4Bi4O15,36,Cmc2_1,0.00309881072917,False,0.9999992450078328,1.0
mp-1200041,SrV6O11,36,Cmc2_1,0.033254229548621,False,0.9999994039535522,1.0
mp-1345265,Ta2Bi2O9,36,Cmc2_1,0.093115705769234,False,0.9999992450078328,1.0
mp-1101376,Ta2Ge2O7,36,Cmc2_1,0.128198370454544,False,0.9999993642171224,1.0
mp-1218053,Ta3(CuS3)2,36,Cmc2_1,0.0,True,0.9999994039535522,1.0
mp-561242,TaAgS3,36,Cmc2_1,0.000200564,False,0.9999992450078328,1.0
mp-756401,TaAsO4,36,Cmc2_1,0.100809222083334,False,0.9999992450078328,1.0
mp-672248,TaAsPCl13,36,Cmc2_1,0.0,True,0.9999992450078328,1.0
mp-1192701,TaH6C2SeCl5,36,Cmc2_1,0.0,True,0.9999992450078328,1.0
mp-1246325,TaMn2N3,36,Cmc2_1,0.220261084444441,False,0.9999992847442628,1.0
mp-10124,Tb(Ni2B)6,36,Cmc2_1,0.0,True,0.9999995628992716,1.0
mp-1217702,Tb2MgS4,36,Cmc2_1,0.019556295357149,False,0.9999993642171224,1.0
mp-1217708,Tb2MnS4,36,Cmc2_1,0.021852672142859,False,0.9999994039535522,1.0
mp-1189471,Tb2Sn5Rh3,36,Cmc2_1,0.0,True,0.9999992847442628,0.9935688972473145
mp-31112,Tb3GaO6,36,Cmc2_1,0.0,True,0.9999991655349731,1.0
mp-567401,Tb4Zn5Ge6,36,Cmc2_1,0.067364067844444,False,0.999999483426412,1.0
mp-570277,Tb8CrTe13Cl,36,Cmc2_1,0.067920197844204,False,0.9999995231628418,1.0
mp-1217605,TbCuPbS3,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-554361,TcXeO4F5,36,Cmc2_1,0.245297648068175,False,0.9999992450078328,1.0
mp-541868,Te3MoCl16,36,Cmc2_1,0.001432049645828,False,0.9999991257985432,1.0
mp-1217399,Ti(FeO2)2,36,Cmc2_1,0.072022967857149,False,0.999999205271403,1.0
mp-1120807,Ti2Zn2SnO7,36,Cmc2_1,0.077794441250001,False,0.9999991655349731,1.0
mp-1324916,Ti2Zn3O7,36,Cmc2_1,0.092150431666666,False,0.9999991655349731,1.0
mp-755047,Ti3N2O3,36,Cmc2_1,0.056176553281249,False,0.9999994039535522,1.0
mp-1101043,TiAl2O5,36,Cmc2_1,0.027113133437493,False,0.9999992450078328,1.0
mp-1217055,TiAlFeO5,36,Cmc2_1,0.037427183749995,False,0.9999994039535522,1.0
mp-1189430,Tl4CO5,36,Cmc2_1,0.217847055333335,False,0.9999992450078328,1.0
mp-1238269,Tl4CO5,36,Cmc2_1,0.206413947833334,False,0.9999992450078328,0.9999998807907104
mp-27220,Tl5SbO5,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-705059,TlNi4(PO4)3,36,Cmc2_1,0.041061636437494,False,0.9999992847442628,1.0
mp-1217268,Tm2PbS4,36,Cmc2_1,0.003385819107143,False,0.999999205271403,1.0
mp-16189,Tm4Zn5Ge6,36,Cmc2_1,0.0,True,0.999999483426412,1.0
mp-1216911,TmCuPbS3,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-865269,TmCuPbSe3,36,Cmc2_1,0.002150966249999,False,0.9999992847442628,1.0
mp-768176,TmTaO4,36,Cmc2_1,0.085393728333324,False,0.9999992450078328,1.0
mp-626885,U(HO2)2,36,Cmc2_1,0.077201523214289,False,0.999999205271403,1.0
mp-1196744,U(NO7)2,36,Cmc2_1,0.467859108308825,False,0.9999990860621134,1.0
mp-1197147,U(NO7)2,36,Cmc2_1,0.382017309191178,False,0.9999992847442628,1.0
mp-720789,UH12(NO7)2,36,Cmc2_1,0.002401307327589,False,0.9999993642171224,1.0
mp-766134,UH12(NO7)2,36,Cmc2_1,0.006625334741381,False,0.9999993244806924,1.0
mp-1178835,V2Re2O11,36,Cmc2_1,0.202673751000002,False,0.9999992847442628,1.0
mp-1179005,V2Re2O11,36,Cmc2_1,0.116531135000002,False,0.9999993642171224,1.0
mp-1368630,V2Zn3O7,36,Cmc2_1,0.093616299583331,False,0.9999993244806924,1.0
mp-770506,V5BO9,36,Cmc2_1,0.058771249166667,False,0.9999992847442628,1.0
mp-1217230,V5FePbO11,36,Cmc2_1,0.022365098524311,False,0.9999992847442628,1.0
mp-1245469,VCd2N3,36,Cmc2_1,0.146439344999999,False,0.999999205271403,1.0
mp-1246070,VCo2N3,36,Cmc2_1,0.130607754166666,False,0.9999992450078328,1.0
mp-1246955,VFe2N3,36,Cmc2_1,0.211122505833333,False,0.9999992450078328,1.0
mp-1245652,VPb2N3,36,Cmc2_1,0.172084910833334,False,0.9999993642171224,0.9999998807907104
mp-29931,VRe2O9,36,Cmc2_1,0.0,True,0.9999993244806924,1.0
mp-1202784,Y(Ni2B)6,36,Cmc2_1,0.0,True,0.9999995628992716,1.0
mp-1245982,Y2AlN3,36,Cmc2_1,0.167990057500002,False,0.9999992847442628,1.0
mp-1198534,Y2C3O11,36,Cmc2_1,0.130279380234373,False,0.999999443689982,1.0
mp-1245470,Y2GaN3,36,Cmc2_1,0.172212803333335,False,0.9999992450078328,1.0
mp-1216083,Y2MgS4,36,Cmc2_1,0.018074456428579,False,0.9999992847442628,1.0
mp-1343591,Y2Mn3O9,36,Cmc2_1,0.258980948154757,False,0.9999993642171224,1.0
mp-1216082,Y2MnS4,36,Cmc2_1,0.019137419285712,False,0.9999993244806924,1.0
mp-30864,Y2Sn5Rh3,36,Cmc2_1,0.0,True,0.9999992450078328,1.0
mp-754979,Y3AlO6,36,Cmc2_1,0.018554306649996,False,0.9999991257985432,1.0
mp-554722,Y3GaO6,36,Cmc2_1,0.005009396150004,False,0.9999990860621134,1.0
mp-1189598,Y3GaS6,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-1194159,Y4Zn5Ge6,36,Cmc2_1,0.0,True,0.9999993244806924,1.0
mp-1247331,YAl2N3,36,Cmc2_1,0.094308728333334,False,0.9999992847442628,1.0
mp-1195041,YB3H15N,36,Cmc2_1,0.0903023451875,False,0.9999993244806924,1.0
mp-1246878,YGa2N3,36,Cmc2_1,0.102190330833333,False,0.999999205271403,1.0
mp-569106,Yb2CdSb2,36,Cmc2_1,0.294611543999995,False,0.999999205271403,0.9999997615814208
mp-1247203,Zn2BiN3,36,Cmc2_1,0.261152406944443,False,0.9999991655349731,1.0
mp-1029458,Zn2CrN3,36,Cmc2_1,0.028262374444445,False,0.999999205271403,1.0
mp-1246262,Zn2IrN3,36,Cmc2_1,0.339717104999998,False,0.9999992450078328,0.9999998807907104
mp-1029269,Zn2MoN3,36,Cmc2_1,0.117176658333334,False,0.9999992450078328,1.0
mp-1245949,Zn2OsN3,36,Cmc2_1,0.130510512777778,False,0.9999992450078328,0.9999998807907104
mp-1102523,Zn2PN3,36,Cmc2_1,0.0,True,0.999999205271403,1.0
mp-1029257,Zn2ReN3,36,Cmc2_1,0.0,True,0.9999993642171224,0.9999998807907104
mp-1245860,Zn2RuN3,36,Cmc2_1,0.146721904444444,False,0.9999992450078328,0.9999998807907104
mp-1029334,Zn2SbN3,36,Cmc2_1,0.020381096354169,False,0.9999991655349731,0.9999998807907104
mp-1330266,Zn3Bi2O7,36,Cmc2_1,0.085703242499999,False,0.9999991655349731,1.0
mp-1376556,Zn3Co2O7,36,Cmc2_1,0.125769236710526,False,0.999999205271403,1.0
mp-1348460,Zn3Cr2O7,36,Cmc2_1,0.122754257916668,False,0.9999991257985432,1.0
mp-1371689,Zn3Fe2O7,36,Cmc2_1,0.12904026375,False,0.9999991257985432,1.0
mp-1374543,Zn3Mo2O7,36,Cmc2_1,0.136939311666666,False,0.999999205271403,1.0
mp-1345267,Zn3Sb2O7,36,Cmc2_1,0.140962002499997,False,0.9999991655349731,1.0
mp-1377713,Zn3Sn2O7,36,Cmc2_1,0.06358686625,False,0.9999990860621134,1.0
mp-1373149,Zn3W2O7,36,Cmc2_1,0.083369245,False,0.9999992450078328,1.0
mp-728124,ZnCrH15N5Cl4F,36,Cmc2_1,0.0,True,0.9999994039535522,1.0
mp-1201403,ZnH13RuN5(Cl2O)2,36,Cmc2_1,0.018466693253202,False,0.9999992847442628,1.0
mp-1105779,ZnHg3(SCl2)2,36,Cmc2_1,0.3302341145,False,0.999999205271403,1.0
mp-754659,Zr3N2O3,36,Cmc2_1,0.062079330625,False,0.9999994039535522,1.0
mp-13542,ZrGeTe4,36,Cmc2_1,0.0,True,0.9999992847442628,1.0
mp-1229197,Al3Si3(PbO8)2,37,Ccc2,0.271342370572917,False,0.9999993244806924,1.0
mp-1248520,Al5(BiS4)3,37,Ccc2,0.123294675833335,False,0.9999991655349731,1.0
mp-767410,Bi6P2O15,37,Ccc2,0.070208615000017,False,0.9999992450078328,1.0
mp-30205,Cr2(Bi2O5)3,37,Ccc2,0.0,True,0.999999205271403,1.0
mp-1001022,Cu2PPd2,37,Ccc2,0.004432295818181,False,0.9999992450078328,1.0
mp-694935,K3LiMg4(Si2O5)6,37,Ccc2,0.0,True,0.999999483426412,1.0
mp-693620,KCa2Be2Al(Si2O5)6,37,Ccc2,0.0,True,0.9999995628992716,1.0
mp-7998,Li2Ge2O5,37,Ccc2,0.021553242222223,False,0.9999992450078328,1.0
mp-756294,Li2Ti2O5,37,Ccc2,0.028946053055555,False,0.9999991655349731,1.0
mp-758648,LiCoCO4,37,Ccc2,0.102862524940474,False,0.9999993244806924,1.0
mp-850539,LiCr(Si2O5)3,37,Ccc2,0.091951122210156,False,0.9999996026357016,1.0
mp-757939,LiFeCO4,37,Ccc2,0.112957553571427,False,0.9999993642171224,1.0
mp-1222578,LiSc(BH4)4,37,Ccc2,0.0,True,0.9999993244806924,1.0
mp-754763,LiVBO4,37,Ccc2,0.076567326785697,False,0.9999992847442628,1.0
mp-1221336,Na3LiMg4(Si2O5)6,37,Ccc2,0.005286006575001,False,0.9999995231628418,1.0
mp-695366,Na3LiMg4(Si2O5)6,37,Ccc2,0.6933534623750031,False,0.999999483426412,0.9996824264526368
mp-1173717,Na4Al3Si3CNO13,37,Ccc2,0.0,True,0.9999993244806924,1.0
mp-1218930,Sr2CaCu2(BiO4)2,37,Ccc2,0.039395298888888,False,0.999999443689982,1.0
mp-559847,Ag5P(S2Cl)2,38,Amm2,0.0,True,0.999999443689982,1.0
mp-1228929,Al2CrB2Mo,38,Amm2,0.031676111123189,False,0.999999443689982,1.0
mp-1228374,Al5FeNi,38,Amm2,0.037798949761904,False,0.9999993642171224,1.0
mp-1229047,AlCoW,38,Amm2,0.191225948333336,False,0.999999443689982,1.0
mp-1228974,AlVCo,38,Amm2,0.283309113333334,False,0.9999993244806924,1.0
mp-1228842,AuN7O9,38,Amm2,1.223002621029412,False,0.9999992847442628,1.0
mp-1228710,Ba12Br3Cl2F19,38,Amm2,0.018639226944438,False,0.9999991257985432,1.0
mp-1228156,Ba2(AlAg)5,38,Amm2,0.0,True,0.9999992450078328,1.0
mp-1048236,Ba2AlMo3O8,38,Amm2,0.361951827589288,False,0.9999992847442628,1.0
mp-1234183,Ba2EuMg(CuO2)4,38,Amm2,0.204370108281245,False,0.9999994039535522,1.0
mp-1228429,Ba2Fe4AsP3,38,Amm2,0.009714092250002,False,0.9999993642171224,1.0
mp-1228493,Ba2La3Nd(CuO5)2,38,Amm2,0.030936225039732,False,0.9999994039535522,1.0
mp-2232472,Ba2LaMgTa(CuO4)2,38,Amm2,0.324707648666668,False,0.999999205271403,1.0
mp-1228495,Ba2NbCu2Pb2ClO8,38,Amm2,0.026513593320316,False,0.9999991655349731,1.0
mp-1228516,Ba2Nd2Fe(CoO4)3,38,Amm2,0.081605424000001,False,0.9999992847442628,1.0
mp-2232363,Ba2NdMgNb(CuO4)2,38,Amm2,0.306797989333338,False,0.999999205271403,1.0
mp-2231373,Ba2Pr4Mg(CuO5)2,38,Amm2,0.337367959934214,False,0.9999992450078328,1.0
mp-1228329,Ba2PtAu,38,Amm2,0.006256425,False,0.9999993642171224,1.0
mp-1228449,Ba2TaCu2Pb2ClO8,38,Amm2,0.014890272330732,False,0.9999991655349731,1.0
mp-1046011,Ba2Ti2AlTlO7,38,Amm2,0.509435990801275,False,0.999999205271403,1.0
mp-1228791,Ba36Al9Sn23,38,Amm2,0.010711448639706,False,0.9999962250391642,1.0
mp-754025,Ba3Fe3O8,38,Amm2,0.038064795739795,False,0.9999992847442628,1.0
mp-1228600,Ba3La5Tl2(Cu2O9)2,38,Amm2,0.051179148511281,False,0.9999995628992716,1.0
mp-1099886,Ba3SrCo(CuO4)3,38,Amm2,0.095319380749998,False,0.999999443689982,1.0
mp-755667,Ba4Bi3O11,38,Amm2,0.052020967777778,False,0.9999991257985432,1.0
mp-1228203,Ba4CaCu2CO9,38,Amm2,0.00594085294116,False,0.9999991257985432,1.0
mp-1228155,Ba4CoNi3S8,38,Amm2,0.069372773333332,False,0.9999993642171224,1.0
mp-775429,Ba4LiBi3O11,38,Amm2,0.047180593362512,False,0.999999205271403,1.0
mp-1228581,Ba4Na2W2O11,38,Amm2,0.0,True,0.9999991655349731,1.0
mp-1228275,Ba4Y2Cu6NiO15,38,Amm2,0.020567683898801,False,0.9999992450078328,1.0
mp-753124,Ba5Bi3O11,38,Amm2,0.047786221052627,False,0.9999992450078328,1.0
mp-1228417,Ba6Al2Rh4O15,38,Amm2,0.107624185876544,False,0.9999993642171224,1.0
mp-1228594,Ba6Co6O16F,38,Amm2,0.02740315306036,False,0.9999992847442628,1.0
mp-1228344,Ba6Ho2Al2Rh2O15,38,Amm2,0.025456861222208,False,0.9999993642171224,1.0
mp-1233105,Ba6Mg(P2O7)3,38,Amm2,0.164145916401258,False,0.9999991257985432,1.0
mp-1234563,Ba6Mg(P2O7)3,38,Amm2,0.184009171989494,False,0.9999992450078328,1.0
mp-1233942,Ba6MgSc2C2(O3F7)2,38,Amm2,0.258418945463707,False,0.9999993642171224,1.0
mp-1228260,Ba6Mn4Co2ClO16,38,Amm2,0.008854936364864,False,0.999999205271403,1.0
mp-1076247,Ba6Sr2CoCu7O24,38,Amm2,0.083416746260418,False,0.9999994039535522,1.0
mp-1228330,Ba8Mn6Co2ClO22,38,Amm2,0.009453022596076,False,0.9999992847442628,1.0
mp-760130,Ba8Mn8O23,38,Amm2,0.007028340128204,False,0.999999483426412,1.0
mp-1523289,BaCa(SnO3)4,38,Amm2,0.277916012608018,False,0.9999992450078328,1.0
mp-1518468,BaCaHf4O12,38,Amm2,0.210166503055559,False,0.9999992450078328,1.0
mp-1028112,BaCaMg14,38,Amm2,0.13136695078125,False,0.9999993244806924,1.0
mp-1023159,BaCaMg6,38,Amm2,0.17117719566964,False,0.9999992847442628,1.0
mp-1023179,BaCaMg6,38,Amm2,0.16907462004464,False,0.999999443689982,1.0
mp-1523340,BaCaZr4O12,38,Amm2,0.224489709583336,False,0.9999992450078328,1.0
mp-1521988,BaCe4EuO12,38,Amm2,0.342232486909718,False,0.9999992450078328,1.0
mp-1099105,BaCeMg14,38,Amm2,0.147254892343748,False,0.9999993244806924,1.0
mp-1017457,BaCeMg6,38,Amm2,0.201941416205357,False,0.9999992847442628,1.0
mp-2240715,BaEuMgFe2O5,38,Amm2,0.383031444035713,False,0.999999205271403,1.0
mp-1520926,BaEuZr4O12,38,Amm2,0.267116392638891,False,0.9999992847442628,1.0
mp-1518088,BaHf4SnO12,38,Amm2,0.251481674027788,False,0.999999205271403,1.0
mp-1026548,BaHfMg14,38,Amm2,0.16556090828125,False,0.9999992847442628,1.0
mp-1100158,BaHfMg6,38,Amm2,0.296125222455357,False,0.9999994039535522,1.0
mp-1227991,BaInO3,38,Amm2,0.097662806750004,False,0.9999991257985432,1.0
mp-1227939,BaLa3(NiO4)2,38,Amm2,0.039159495178587,False,0.999999443689982,1.0
mp-1026753,BaLaMg14,38,Amm2,0.13521553234375,False,0.999999205271403,1.0
mp-1017487,BaLaMg6,38,Amm2,0.190501319005681,False,0.9999993244806924,1.0
mp-1021159,BaLaMg6,38,Amm2,0.085701984005681,False,0.999999443689982,1.0
mp-1026840,BaLiMg14,38,Amm2,0.12152751765625,False,0.9999992847442628,1.0
mp-1021357,BaLiMg6,38,Amm2,0.15209134879464,False,0.999999443689982,1.0
mp-1099308,BaLiMg6,38,Amm2,0.189684991919641,False,0.9999993244806924,1.0
mp-1235464,BaLiYCu2O5,38,Amm2,0.281292030749989,False,0.999999205271403,1.0
mp-1028264,BaMg14Al,38,Amm2,0.120085820898437,False,0.9999993642171224,1.0
mp-1026603,BaMg14B,38,Amm2,0.267563595442706,False,0.9999992450078328,1.0
mp-1026537,BaMg14Bi,38,Amm2,0.147087345535713,False,0.9999992450078328,1.0
mp-1026576,BaMg14C,38,Amm2,0.30610427158854,False,0.9999992847442628,1.0
mp-1026533,BaMg14Cd,38,Amm2,0.115491818124999,False,0.999999205271403,1.0
mp-1028411,BaMg14Co,38,Amm2,0.174937423593749,False,0.9999993642171224,1.0
mp-1026563,BaMg14Cr,38,Amm2,0.19095776640625,False,0.9999992450078328,1.0
mp-1026905,BaMg14Cu,38,Amm2,0.1395590846875,False,0.9999993642171224,1.0
mp-1099090,BaMg14Fe,38,Amm2,0.20286585703125,False,0.9999993244806924,1.0
mp-1026578,BaMg14Ga,38,Amm2,0.112931659765625,False,0.9999992450078328,1.0
mp-1028119,BaMg14Mn,38,Amm2,0.17021276778556,False,0.9999993642171224,1.0
mp-1026607,BaMg14Mo,38,Amm2,0.23749074453125,False,0.9999992847442628,1.0
mp-1026573,BaMg14Nb,38,Amm2,0.20990823453125,False,0.9999992450078328,1.0
mp-1028370,BaMg14Ni,38,Amm2,0.156168708489583,False,0.9999993244806924,1.0
mp-1026541,BaMg14Sb,38,Amm2,0.155301731651785,False,0.9999992450078328,1.0
mp-1026716,BaMg14Si,38,Amm2,0.1519338025,False,0.9999993642171224,1.0
mp-1026408,BaMg14Sn,38,Amm2,0.1268107684375,False,0.9999993244806924,1.0
mp-1026488,BaMg14Ti,38,Amm2,0.172763686822916,False,0.9999993642171224,1.0
mp-1028319,BaMg14V,38,Amm2,0.20032847015625,False,0.9999993642171224,1.0
mp-1026557,BaMg14W,38,Amm2,0.28528693828125,False,0.9999993244806924,1.0
mp-1028089,BaMg14Zn,38,Amm2,0.114284999506249,False,0.9999993642171224,1.0
mp-1027872,BaMg14Zr,38,Amm2,0.14457221828125,False,0.9999993244806924,1.0
mp-1023278,BaMg6Al,38,Amm2,0.18884771144719,False,0.999999443689982,1.0
mp-1023362,BaMg6Al,38,Amm2,0.14879408707219,False,0.9999993244806924,1.0
mp-1016576,BaMg6B,38,Amm2,0.404885365022323,False,0.9999992847442628,1.0
mp-1016647,BaMg6B,38,Amm2,0.391414628772323,False,0.999999443689982,1.0
mp-1016566,BaMg6Bi,38,Amm2,0.248383446071427,False,0.9999993642171224,1.0
mp-1016607,BaMg6Bi,38,Amm2,0.241444800446427,False,0.9999993244806924,1.0
mp-1016658,BaMg6C,38,Amm2,0.345117162313989,False,0.999999443689982,1.0
mp-1016659,BaMg6C,38,Amm2,0.39941031981399,False,0.999999483426412,1.0
mp-1016549,BaMg6Cd,38,Amm2,0.155970440624999,False,0.9999993244806924,1.0
mp-1016582,BaMg6Cd,38,Amm2,0.16394771125,False,0.9999992450078328,1.0
mp-1022077,BaMg6Co,38,Amm2,0.265020918883927,False,0.999999443689982,1.0
mp-1022221,BaMg6Co,38,Amm2,0.257764720758927,False,0.9999993244806924,1.0
mp-1016560,BaMg6Cr,38,Amm2,0.333851784955356,False,0.9999993244806924,1.0
mp-1016604,BaMg6Cr,38,Amm2,0.327151485580357,False,0.999999443689982,1.0
mp-1022107,BaMg6Cu,38,Amm2,0.17728713348214,False,0.9999993244806924,1.0
mp-1022188,BaMg6Cu,38,Amm2,0.16510085410714,False,0.999999483426412,1.0
mp-1022387,BaMg6Fe,38,Amm2,0.304686726205357,False,0.9999993642171224,1.0
mp-1099278,BaMg6Fe,38,Amm2,0.314204652455357,False,0.9999993244806924,1.0
mp-1016570,BaMg6Ga,38,Amm2,0.17207432328125,False,0.9999993244806924,1.0
mp-1100167,BaMg6Ga,38,Amm2,0.13072413828125,False,0.9999992450078328,1.0
mp-1022982,BaMg6Mn,38,Amm2,0.289105995213977,False,0.9999994039535522,1.0
mp-1023047,BaMg6Mn,38,Amm2,0.297335447088977,False,0.9999993244806924,1.0
mp-1016599,BaMg6Mo,38,Amm2,0.455446342455356,False,0.999999443689982,1.0
mp-1016552,BaMg6Nb,38,Amm2,0.383189716205356,False,0.999999443689982,1.0
mp-1022026,BaMg6Ni,38,Amm2,0.206116389836307,False,0.9999993244806924,1.0
mp-1022055,BaMg6Ni,38,Amm2,0.208385929211307,False,0.999999443689982,1.0
mp-1016609,BaMg6Sb,38,Amm2,0.25969840080357,False,0.9999993244806924,1.0
mp-1016618,BaMg6Sb,38,Amm2,0.26149590830357,False,0.9999992847442628,1.0
mp-1017442,BaMg6Si,38,Amm2,0.207303629375,False,0.999999483426412,1.0
mp-1099335,BaMg6Si,38,Amm2,0.26060188,False,0.999999205271403,1.0
mp-1021417,BaMg6Sn,38,Amm2,0.209026559375,False,0.9999993642171224,1.0
mp-1099297,BaMg6Sn,38,Amm2,0.205495745625,False,0.9999993244806924,1.0
mp-1021462,BaMg6Ti,38,Amm2,0.30559032641369,False,0.9999993244806924,1.0
mp-1099296,BaMg6Ti,38,Amm2,0.31221592203869,False,0.9999993244806924,1.0
