material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_v6_prob,nequip_v2_prob,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,is_known_fe,is_known_non_fe
mp-24473,BePH4NO4,33,Pna2_1,0.0,True,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-726947,BePNO4,33,Pna2_1,0.8700536544642851,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-1227475,BeTlAsO4,33,Pna2_1,0.0,True,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-1227516,BeTlPO4,33,Pna2_1,0.0,True,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-556210,Bi2CO5,33,Pna2_1,0.0,True,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-28460,Br2O,33,Pna2_1,0.044283101944444,False,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-28131,C(Se2Br)2,33,Pna2_1,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-1199083,C4(N3O)3,33,Pna2_1,1.139503567499999,False,0.9999995231628418,1.0,True,True,True,False,False
mp-729728,CO2,33,Pna2_1,0.015509754166666001,False,0.999999483426412,1.0,True,True,True,False,False
mp-559900,CS3(Br2N)2,33,Pna2_1,0.11388092136458201,False,0.999999205271403,1.0,True,True,True,False,False
mp-556826,Ca(BO2)2,33,Pna2_1,0.016892269642857,False,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-729083,Ca(BO2)3,33,Pna2_1,0.075400682124968,False,0.9999993244806925,0.9999997615814209,True,True,True,False,False
mp-559849,Ca(GaO2)2,33,Pna2_1,0.0026590704761790002,False,0.9999994436899821,1.0,True,True,True,False,False
mp-780397,Ca2CrO4,33,Pna2_1,0.044662259464287,False,0.9999994436899821,1.0,True,True,True,False,False
mp-772813,Ca2Cu2O5,33,Pna2_1,0.0,True,0.999999483426412,0.9999997615814209,True,True,True,False,False
mp-560821,Ca2SiO4,33,Pna2_1,0.037445410833333005,False,0.9999995231628418,1.0,True,True,True,False,False
mp-866813,Ca2SnS4,33,Pna2_1,0.11345110357142901,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-1350358,Ca3(CoN2)2,33,Pna2_1,0.40711268583333604,False,0.9999992847442627,1.0,True,True,True,False,False
mp-24603,CaAl2Si2(H2O5)2,33,Pna2_1,0.020064457105291002,False,0.9999995628992716,0.9999998807907104,True,True,True,False,False
mp-1360796,CaCoN2,33,Pna2_1,0.627123189375,False,0.9999993244806925,1.0,True,True,True,False,False
mp-996948,CaCr2O4,33,Pna2_1,0.354081311964277,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1197254,CaCuGe,33,Pna2_1,0.000695955833332,False,0.9999948740005493,0.9999997615814209,True,True,True,False,False
mp-1227637,CaEu2BeO5,33,Pna2_1,0.21009392083333,False,0.6668977793112086,1.0,True,True,True,False,False
mp-1227214,CaGd2BeO5,33,Pna2_1,0.039231935555555,False,0.7330609659353892,1.0,True,True,True,False,False
mp-1227216,CaLa2BeO5,33,Pna2_1,0.032827195555556,False,0.6666805657684259,1.0,True,True,True,False,False
mp-1227167,CaNd2BeO5,33,Pna2_1,0.016250051666665002,False,0.669301049473385,1.0,True,True,True,False,False
mp-557352,CaP2Xe5F22,33,Pna2_1,0.0,True,0.6666838461836354,1.0,True,True,True,False,False
mp-1227164,CaPr2BeO5,33,Pna2_1,0.014973629027777002,False,0.666763652106359,1.0,True,True,True,False,False
mp-1195434,CaTeO4,33,Pna2_1,0.21812287812500003,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1196058,CaVSi4O11,33,Pna2_1,0.05187455691175501,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1227185,CaY2BeO5,33,Pna2_1,0.053373652083331,False,0.9974653522173563,0.9999998807907104,True,True,True,False,False
mp-780395,Cd(BO2)2,33,Pna2_1,0.03168068866667,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1195436,Cd3BPO7,33,Pna2_1,0.0,True,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-1197974,CdC3NO6,33,Pna2_1,0.612812425681807,False,0.9999993642171224,1.0,True,True,True,False,False
mp-728419,CdC7S3N4,33,Pna2_1,1.074167532357144,False,0.9999993642171224,1.0,True,True,True,False,False
mp-726642,CdCN3Cl2O,33,Pna2_1,0.41887676249999906,False,0.9999991655349731,1.0,True,True,True,False,False
mp-1195497,CdH7C3NO6,33,Pna2_1,0.095604692326388,False,0.9999992847442627,1.0,True,True,True,False,False
mp-402,CdP2,33,Pna2_1,0.0008412787499990001,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-556171,CdP2Xe5F22,33,Pna2_1,0.0,True,0.6667176243596865,0.9999998807907104,True,True,True,False,False
mp-1246975,CdSiN2,33,Pna2_1,0.032916846250001006,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1245418,CdSnN2,33,Pna2_1,0.056397649375000004,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-1229323,Ce3SiCl5O4,33,Pna2_1,0.041140965705126,False,0.9999990860621134,1.0,True,True,True,False,False
mp-1189296,CeBS3,33,Pna2_1,0.012690893779999001,False,0.9999995231628418,1.0,True,True,True,False,False
mp-651900,CeSiP3,33,Pna2_1,0.01987674450001,False,0.9999964237213135,1.0,True,True,True,False,False
mp-1226851,CeTaTiO6,33,Pna2_1,0.005065558333345,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1227587,CeThUS5,33,Pna2_1,0.035399020156255005,False,0.6675729591709872,1.0,True,True,True,False,False
mp-1227002,CeTiNbO6,33,Pna2_1,0.0,True,0.9999996026357015,0.9999998807907104,True,True,True,False,False
mp-1227523,CeU2S5,33,Pna2_1,0.000251616093752,False,0.9999994039535522,1.0,True,True,True,False,False
mp-849725,Co3P4O15,33,Pna2_1,0.19154168875000102,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1246231,CoGeN2,33,Pna2_1,0.18128488633928602,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-744737,CoH15N7ClO5,33,Pna2_1,0.59833484505747,False,0.9948651194572449,0.9999994039535522,True,True,True,False,False
mp-1204542,CoH15Pd(NCl)5,33,Pna2_1,0.009296829560186001,False,0.9999988873799642,0.04135274142026901,True,True,True,False,False
mp-3217254,CoH8C3(NO3)2,33,Pna2_1,0.16613458523750702,False,0.9999994039535522,1.0,True,True,True,False,False
mp-1226766,CoH8C4(NO2)3,33,Pna2_1,0.256902113655303,False,0.9999995231628418,1.0,True,True,True,False,False
mp-1204708,CoPH3CO4,33,Pna2_1,0.45100930846874904,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-689940,CoPO4,33,Pna2_1,0.031898877083333,False,0.999999205271403,1.0,True,True,True,False,False
mp-689943,CoPO4,33,Pna2_1,0.056287749583334004,False,0.9999991257985433,1.0,True,True,True,False,False
mp-766042,CoPO4,33,Pna2_1,0.036157769999999,False,0.9999992450078329,1.0,True,True,True,False,False
mp-25268,CoSiO4,33,Pna2_1,0.21590351236111102,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1247093,CoSnN2,33,Pna2_1,0.31686561479166503,False,0.9999993244806925,1.0,True,True,True,False,False
mp-759101,Cr3P4O15,33,Pna2_1,0.08780882306819,False,0.999999483426412,1.0,True,True,True,False,False
mp-1246612,CrGaN2,33,Pna2_1,0.256268863750001,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1246695,CrGeN2,33,Pna2_1,0.33975660218750103,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1096913,CrN2,33,Pna2_1,0.350080779166665,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1226719,Cs2Sn4Se9O,33,Pna2_1,0.29754358875000003,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-644325,CsFeSiO4,33,Pna2_1,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-558804,CsGeB3O7,33,Pna2_1,0.000338493124998,False,0.9999994436899821,0.9999997615814209,True,True,True,False,False
mp-554274,CsMoIO6,33,Pna2_1,0.0,True,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-572951,CsNaSi2O5,33,Pna2_1,0.0,True,0.6671701547844956,1.0,True,True,True,False,False
mp-1213195,CsSbS(O2F)2,33,Pna2_1,0.0,True,0.9999994436899821,0.9999995231628418,True,True,True,False,False
mp-699401,CsScAsO4F,33,Pna2_1,0.38207056859374805,False,0.999998927116394,0.9999997615814209,True,True,True,False,False
mp-581955,CsSi2SbO7,33,Pna2_1,0.0,True,0.6666662797219564,0.9998948574066162,True,True,True,False,False
mp-505322,CsTa(CuTe2)2,33,Pna2_1,0.0,True,0.999997099240621,0.024316519498825073,True,True,True,False,False
mp-541956,CsTiAsO5,33,Pna2_1,0.0,True,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-559752,CsZnPO4,33,Pna2_1,0.0018821019642860002,False,0.999999205271403,0.9999997615814209,True,True,True,False,False
mp-728378,Cu3P2NO6,33,Pna2_1,0.750290941874999,False,0.999999483426412,1.0,True,True,True,False,False
mp-734141,CuC2(SN2)2,33,Pna2_1,1.19107100761243,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1181633,CuClO,33,Pna2_1,0.019591172916667003,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1245520,CuGeN2,33,Pna2_1,0.24310734666666703,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1213613,CuH2CN2Cl,33,Pna2_1,0.0,True,0.9999995628992716,0.9940171241760254,True,True,True,False,False
mp-1200641,CuH9C4(NO2)3,33,Pna2_1,0.13603393804347602,False,0.9999992847442627,1.0,True,True,True,False,False
mp-542426,CuHgSI,33,Pna2_1,0.020994675208333,False,0.9999955892562866,0.9999998807907104,True,True,True,False,False
mp-771325,Dy2Cu2O5,33,Pna2_1,0.046328628888888,False,0.6662843043884171,0.16966038942337036,True,True,True,False,False
mp-1201741,DyRe3O16,33,Pna2_1,0.40998827559375,False,0.6681990358047187,0.9999998807907104,True,True,True,False,False
mp-21160,Er2Cu2O5,33,Pna2_1,0.045451812499999,False,0.6527070563322468,0.9996432065963745,True,True,True,False,False
mp-1190244,ErScS3,33,Pna2_1,0.01725918258333,False,0.9999995628992716,1.0,True,True,True,False,False
mp-542896,Fe2O3,33,Pna2_1,0.11584458449999901,False,0.9999990860621134,1.0,True,True,True,False,False
mp-715276,Fe2O3,33,Pna2_1,0.133946274999999,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1182492,Fe2Te2SO13,33,Pna2_1,0.319452654953706,False,0.999998927116394,1.0,True,True,True,False,False
mp-1101558,Fe3P4O15,33,Pna2_1,0.07320729365531001,False,0.9999994436899821,1.0,True,True,True,False,False
mp-705395,Fe3P4O15,33,Pna2_1,0.096844018768948,False,0.9999994436899821,1.0,True,True,True,False,False
mp-704626,FeAg(SeO3)2,33,Pna2_1,0.0,True,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1200003,FeAsNO4F,33,Pna2_1,0.707749556267363,False,0.9999992847442627,1.0,True,True,True,False,False
mp-1212772,FePNO4F,33,Pna2_1,0.8118568153819391,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1213459,FeSb(P2O7)2,33,Pna2_1,0.0,True,0.9999991655349731,1.0,True,True,True,False,False
mp-1247425,FeSnN2,33,Pna2_1,0.27695795312499905,False,0.9999993244806925,1.0,True,True,True,False,False
mp-571502,Ga(BiBr)4,33,Pna2_1,0.004067427916664,False,0.9999991655349731,0.9999998807907104,True,True,True,False,False
mp-567352,Ga(SbBr)4,33,Pna2_1,0.016405117499999,False,0.9999991655349731,1.0,True,True,True,False,False
mp-31251,Ga(SbCl)4,33,Pna2_1,0.013554690648149001,False,0.999999205271403,1.0,True,True,True,False,False
mp-1197893,Ga2P2N2O8F3,33,Pna2_1,0.869538976936272,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-616204,Ga3Cl7,33,Pna2_1,0.0,True,0.9999990463256836,0.9999997615814209,True,True,True,False,False
mp-1105293,GaAgO2,33,Pna2_1,0.06784992187498,False,0.999999205271403,1.0,True,True,True,False,False
mp-1245681,GaCoN2,33,Pna2_1,0.31079113,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1105229,GaCuO2,33,Pna2_1,0.15200892812497901,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1120799,GaFeAs2,33,Pna2_1,0.36683161008928705,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1246475,GaFeN2,33,Pna2_1,0.342497291874999,False,0.9999992847442627,1.0,True,True,True,False,False
mp-568031,GaHg2SbCl4,33,Pna2_1,0.0005767129687500001,False,0.9999988476435343,0.9999997615814209,True,True,True,False,False
mp-1199105,Gd(ReO5)3,33,Pna2_1,0.21212476061403102,False,0.9999989668528239,0.9999998807907104,True,True,True,False,False
mp-510057,Gd3NbS3O4,33,Pna2_1,0.048792360454543,False,0.6666918040064047,1.0,True,True,True,False,False
mp-1195691,GdBe2B5O11,33,Pna2_1,0.0,True,0.9999990065892538,0.9999997615814209,True,True,True,False,False
mp-1224635,GdSiO4,33,Pna2_1,0.187522508333326,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1202398,GeC4NCl3,33,Pna2_1,1.539109330462965,False,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-850378,H11S2N3O7,33,Pna2_1,0.023503179368213,False,0.9999994436899821,1.0,True,True,True,False,False
mp-1181348,H2CO2,33,Pna2_1,0.1688201285,False,0.9999992847442627,1.0,True,True,True,False,False
mp-558412,H2CO2,33,Pna2_1,0.12934502050000002,False,0.9999992450078329,1.0,True,True,True,False,False
mp-625104,H2CO2,33,Pna2_1,0.547622392500001,False,0.9999992847442627,1.0,True,True,True,False,False
mp-625105,H2CO2,33,Pna2_1,0.5497098675000001,False,0.9999992450078329,1.0,True,True,True,False,False
mp-625175,H3ClO5,33,Pna2_1,0.0033780897222210004,False,0.999999483426412,1.0,True,True,True,False,False
mp-1181417,H4N2O3,33,Pna2_1,0.6588794703888861,False,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-1181430,H4N2O3,33,Pna2_1,0.63426132372222,False,0.9999993642171224,1.0,True,True,True,False,False
mp-625631,H4N2O3,33,Pna2_1,0.8271725670555531,False,0.9999994039535522,1.0,True,True,True,False,False
mp-625664,H4N2O3,33,Pna2_1,0.93705939622222,False,0.9999991655349731,1.0,True,True,True,False,False
mp-625686,H4N2O3,33,Pna2_1,0.5061067662222191,False,0.999999205271403,1.0,True,True,True,False,False
mp-625994,H4N2O3,33,Pna2_1,0.699253400111109,False,0.9999991655349731,1.0,True,True,True,False,False
mp-626006,H4N2O3,33,Pna2_1,0.711614640944442,False,0.9999993244806925,1.0,True,True,True,False,False
mp-698084,H4NClO4,33,Pna2_1,0.37498595387499906,False,0.999999483426412,1.0,True,True,True,False,False
mp-720615,H4NClO5,33,Pna2_1,0.351452604636363,False,0.999999483426412,1.0,True,True,True,False,False
mp-1212635,H5ClO4,33,Pna2_1,0.7388412792500011,False,0.999999483426412,1.0,True,True,True,False,False
mp-24468,H8S(NO2)2,33,Pna2_1,0.0,True,0.9999995628992716,0.9999998807907104,True,True,True,False,False
mp-583606,H9C2(NO)3,33,Pna2_1,0.417839185919119,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1213647,HRuN6Cl3O,33,Pna2_1,1.201483584097221,False,0.9999990860621134,1.0,True,True,True,False,False
mp-1197260,HXe2F15,33,Pna2_1,0.038483683206019005,False,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-5363,Hg2TeO5,33,Pna2_1,0.019736852708334002,False,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-28889,Hg5(SbI3)2,33,Pna2_1,0.0,True,0.9997464021046957,0.9999998807907104,True,True,True,False,False
mp-1195481,HgAs2Xe5F22,33,Pna2_1,0.0,True,0.6587601387822511,0.9998769760131836,True,True,True,False,False
mp-1224117,HgH2SO5,33,Pna2_1,0.016074099804527002,False,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-605347,HgTe(H2O3)2,33,Pna2_1,0.040393801041667,False,0.9999992450078329,1.0,True,True,True,False,False
mp-5029,Ho2Cu2O5,33,Pna2_1,0.04567325236111,False,0.6661170759083367,0.7650151252746582,True,True,True,False,False
mp-1189393,HoScS3,33,Pna2_1,0.012900249583335001,False,0.9999996026357015,1.0,True,True,True,False,False
mp-1188721,IN4,33,Pna2_1,0.0,True,0.9999993244806925,1.0,True,True,True,False,False
mp-1181075,INO3,33,Pna2_1,0.42437145292856604,False,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-21617,In2Cu2O5,33,Pna2_1,0.04558035361111001,False,0.9999988079071045,1.0,True,True,True,False,False
mp-542840,In2Si2Pb2O9,33,Pna2_1,0.0,True,0.9999992450078329,1.0,True,True,True,False,False
mp-21459,InAgS2,33,Pna2_1,0.001056565,False,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-1268195,InAgSe2,33,Pna2_1,0.011335672499999,False,0.999999205271403,1.0,True,True,True,False,False
mp-556892,InBiO3,33,Pna2_1,0.028943077,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-571379,InGa2Cl7,33,Pna2_1,0.0,True,0.9999991257985433,0.9999998807907104,True,True,True,False,False
mp-1246422,InGeN2,33,Pna2_1,0.240586024999998,False,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-1196350,InSb(P2O7)2,33,Pna2_1,0.0,True,0.9999990065892538,1.0,True,True,True,False,False
mp-707775,K2B5H5O11,33,Pna2_1,0.015496533858707001,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1192639,K2BeF4,33,Pna2_1,0.001304578214286,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-23515,K2CoCl4,33,Pna2_1,0.0,True,0.9999994436899821,1.0,True,True,True,False,False
mp-1195085,K2LiC3(SN)3,33,Pna2_1,0.007317217743056,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-772826,K2LiTi2(AsO5)2,33,Pna2_1,0.107425611443346,False,0.9999993244806925,0.9999997615814209,True,True,True,False,False
mp-1224543,K2NbV(PO5)2,33,Pna2_1,0.07753007627928901,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-733468,K2PHO4,33,Pna2_1,0.0,True,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-557025,K2SeO4,33,Pna2_1,0.0,True,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1211716,K2TiGe(PO5)2,33,Pna2_1,0.00024034273437400003,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-556623,K2TiOF4,33,Pna2_1,0.0,True,0.66661720713455,1.0,True,True,True,False,False
mp-1197861,K2U(SO6)2,33,Pna2_1,0.236997281286754,False,0.9999993642171224,0.9999997615814209,True,True,True,False,False
mp-561159,K2V3P4O17,33,Pna2_1,0.063928280745196,False,0.9999989668528239,1.0,True,True,True,False,False
mp-1224276,K2VOF4,33,Pna2_1,0.0,True,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-618177,K2ZnCl4,33,Pna2_1,0.014619401190475001,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-647575,K2ZnCl4,33,Pna2_1,0.0010614180952380002,False,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-1197125,K3Al2(AsO4)3,33,Pna2_1,0.0,True,0.9999995628992716,0.9999998807907104,True,True,True,False,False
mp-560629,K3Al2(PO4)3,33,Pna2_1,0.0,True,0.9880642294883728,0.9999998807907104,True,True,True,False,False
mp-1202105,K3AsS4,33,Pna2_1,0.0016725781250000002,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1203343,K3B3O10,33,Pna2_1,0.41447094093750003,False,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-6805,K3Ga2(PO4)3,33,Pna2_1,0.0,True,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-727779,K3TaO2F7,33,Pna2_1,0.131801150160257,False,0.9999993642171224,0.9999995231628418,True,True,True,False,False
mp-705009,K3VC5N5O,33,Pna2_1,0.273913194703698,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-560692,K4Nb6O17,33,Pna2_1,0.0,True,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-556552,K4VP2S9,33,Pna2_1,0.0,True,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1194679,K5Mn3O6,33,Pna2_1,0.025158321964284,False,0.9999994436899821,1.0,True,True,True,False,False
mp-707453,K5NaP3(HO4)3,33,Pna2_1,0.0,True,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-1205192,K6Zn3Cl10,33,Pna2_1,0.178126630219296,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1200100,KAlCO6,33,Pna2_1,0.39194106386362704,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-555146,KCS2N(O2F)2,33,Pna2_1,0.35482781438533,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1097060,KCe2FeO5,33,Pna2_1,0.22895226212962902,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-1223680,KCoP2H5O9,33,Pna2_1,0.002135671597207,False,0.9999992847442627,1.0,True,True,True,False,False
mp-19498,KCrPO4F,33,Pna2_1,0.0,True,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-555595,KCu3S2ClO9,33,Pna2_1,0.012540881640624,False,0.999999483426412,0.9999997615814209,True,True,True,False,False
mp-27925,KEr2F7,33,Pna2_1,0.0,True,0.9999992450078329,1.0,True,True,True,False,False
mp-6834,KFePO4F,33,Pna2_1,0.200375321104159,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-2767129,KGa2Cl7,33,Pna2_1,0.005753124750004001,False,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-680577,KGa2Cl7,33,Pna2_1,0.005753124750003001,False,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-9332,KGaPO4F,33,Pna2_1,0.0,True,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-14383,KGePO5,33,Pna2_1,0.021293605937499002,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-14352,KGeSbO5,33,Pna2_1,0.0,True,0.9999993642171224,0.9999997615814209,True,True,True,False,False
mp-1223543,KH3(SeO3)2,33,Pna2_1,0.002905228124999,False,0.9999991655349731,0.9999998807907104,True,True,True,False,False
mp-1223740,KH4PbI3O2,33,Pna2_1,0.016059272499998,False,0.999999205271403,0.9999973773956299,True,True,True,False,False
mp-1197812,KHgH2I3O,33,Pna2_1,0.017334053828123003,False,0.9999991257985433,0.9999997615814209,True,True,True,False,False
mp-725939,KHgI3,33,Pna2_1,0.014913207624997002,False,0.9999991655349731,0.9999998807907104,True,True,True,False,False
mp-1191626,KHgI3O,33,Pna2_1,0.356630535381942,False,0.9999991655349731,0.9999997615814209,True,True,True,False,False
mp-555206,KLiCrO4,33,Pna2_1,0.0,True,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-560614,KLiSO4,33,Pna2_1,0.008812724642857001,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-774482,KLiTi2(PO5)2,33,Pna2_1,0.031304758333326,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-776444,KLiTi2(PO5)2,33,Pna2_1,0.019701434427076,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-1224014,KMgP2H5O9,33,Pna2_1,0.0,True,0.9999994436899821,1.0,True,True,True,False,False
mp-677617,KMgP2H5O9,33,Pna2_1,0.46199892027777806,False,0.9999992450078329,1.0,True,True,True,False,False
mp-1224570,KMnP2H5O9,33,Pna2_1,4.2177824075118074e-05,False,0.999999205271403,1.0,True,True,True,False,False
mp-1198462,KNaNbOF5,33,Pna2_1,0.0,True,0.9999991257985433,0.9999997615814209,True,True,True,False,False
mp-1211611,KNaTi2(PO5)2,33,Pna2_1,0.0020606997406140003,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-773906,KNaZrSi3H4O11,33,Pna2_1,0.0,True,0.999999483426412,1.0,True,True,True,False,False
mp-1200391,KNb(BO3)2,33,Pna2_1,0.000127838339913,False,0.5057922843225242,0.9999996423721313,True,True,True,False,False
mp-1211814,KNbPO5,33,Pna2_1,0.056417987075296,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-22655,KNiPO4,33,Pna2_1,0.0,True,0.9999991655349731,1.0,True,True,True,False,False
mp-1019891,KPSO2,33,Pna2_1,0.009601876166662,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-674993,KPb2Cl5,33,Pna2_1,0.012830865000001001,False,0.9999990860621134,0.9999998807907104,True,True,True,False,False
mp-1223741,KSi2HO5,33,Pna2_1,0.000123680555548,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1029584,KSi5N7,33,Pna2_1,0.0,True,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-14721,KSiSbO5,33,Pna2_1,0.0,True,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-15107,KSnAsO5,33,Pna2_1,0.0,True,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-541459,KSnPO5,33,Pna2_1,0.0,True,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1195216,KSr(BH4)3,33,Pna2_1,0.0,True,0.9999992450078329,1.0,True,True,True,False,False
mp-14377,KTaGeO5,33,Pna2_1,0.0,True,0.999999205271403,0.9999998807907104,True,True,True,False,False
mp-1181143,KTb(N2O7)2,33,Pna2_1,0.317991617875007,False,0.9999993642171224,1.0,True,True,True,False,False
mp-1196231,KTeIO9,33,Pna2_1,0.44303159750000004,False,0.9999992847442627,0.9999997615814209,True,True,True,False,False
mp-1198395,KTeIO9,33,Pna2_1,0.470725168541666,False,0.999999205271403,0.9999997615814209,True,True,True,False,False
mp-6488,KTiAsO5,33,Pna2_1,0.0,True,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-1198407,KTiPO5,33,Pna2_1,0.013864236093750001,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-6268,KTiPO5,33,Pna2_1,0.0,True,0.9999994039535522,0.9999998807907104,True,True,True,False,False
mp-721081,KUP(H2O3)3,33,Pna2_1,0.017588059027777003,False,0.9999992450078329,0.9999997615814209,True,True,True,False,False
mp-1202651,KVAsO5,33,Pna2_1,0.08830340359374601,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-1239185,KVPO4F,33,Pna2_1,0.0,True,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-19517,KVPO5,33,Pna2_1,0.06984133859373601,False,0.9999992847442627,0.9999998807907104,True,True,True,False,False
mp-554762,KXeO3F,33,Pna2_1,0.554550871249999,False,0.9999993244806925,0.9999998807907104,True,True,True,False,False
mp-1195963,KZnP(CO3)2,33,Pna2_1,0.20872979905302902,False,0.9999992450078329,0.9999997615814209,True,True,True,False,False
mp-18591,KZnPO4,33,Pna2_1,0.006845850297619,False,0.9999993244806925,0.9999997615814209,True,True,True,False,False
mp-12192,La2Ti2O7,33,Pna2_1,0.0,True,0.876669704914093,0.9999721050262451,True,True,True,False,False
mp-1223184,La3Se4Cl,33,Pna2_1,0.0034015060937520004,False,0.999999205271403,1.0,True,True,True,False,False
mp-756272,LaDyO3,33,Pna2_1,0.040771145249999,False,0.9999993244806925,1.0,True,True,True,False,False
mp-1201646,LaGaS3,33,Pna2_1,0.004735786500001,False,0.9999885559082031,1.0,True,True,True,False,False
mp-1190691,LaS2,33,Pna2_1,0.000936649166668,False,0.9999995231628418,1.0,True,True,True,False,False
