material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_v6_prob,nequip_v2_prob,avg_prob,min_prob
mp-14401,NaCaPO4,33,Pna2_1,0.0,True,0.9999831914901732,0.9999970197677612,0.9999995628992716,0.9999996423721312,0.9999948541323344,0.9999831914901732
mp-15865,RbScAsO4F,33,Pna2_1,0.0,True,0.999986171722412,0.9999939203262328,0.9999992847442628,0.9999997615814208,0.9999947845935822,0.999986171722412
mp-768505,LuGaO3,185,P6_3cm,0.0,True,0.9999827146530152,0.9999971389770508,0.9999990860621134,1.0,0.9999947349230448,0.9999827146530152
mp-2911751,BeH12(N2Cl)2,33,Pna2_1,0.0,True,0.9999890327453612,0.9999903440475464,0.999998966852824,1.0,0.999994585911433,0.9999890327453612
mp-1203786,BeH12(N2Cl)2,33,Pna2_1,0.0,True,0.9999887943267822,0.999990463256836,0.999998966852824,1.0,0.9999945561091106,0.9999887943267822
mp-1223484,KV3(PbO3)4,173,P6_3,0.0,True,0.9999831914901732,0.999996304512024,0.9999988476435344,0.9999998807907104,0.9999945561091106,0.9999831914901732
mp-729185,V3HPb5O13,173,P6_3,0.0,True,0.9999823570251464,0.9999969005584716,0.9999986489613852,0.9999998807907104,0.9999944468339284,0.9999823570251464
mp-1018093,CaGaGeH,156,P3m1,0.0,True,0.999990940093994,0.9999871253967284,0.9999992847442628,1.0,0.9999943375587464,0.9999871253967284
mp-24614,BeH8(NF2)2,33,Pna2_1,0.0,True,0.9999895095825196,0.9999884366989136,0.9999993642171224,1.0,0.9999943276246388,0.9999884366989136
mp-20282,CsPbF3,161,R3c,0.0,True,0.9999946355819702,0.9999833106994628,0.9999991655349731,1.0,0.9999942779541016,0.9999833106994628
mp-1246353,Na3Re2N5,80,I4_1,0.0,True,0.99998140335083,0.9999959468841552,0.9999993244806924,0.9999998807907104,0.9999941388765968,0.99998140335083
mp-1179858,Rb2UH4(SeO6)2,33,Pna2_1,0.0,True,0.9999876022338868,0.9999899864196776,0.9999990065892538,0.9999997615814208,0.9999940892060598,0.9999876022338868
mp-1220119,PrH18(BrO6)3,186,P6_3mc,0.0,True,0.9999858140945436,0.9999911785125732,0.9999993642171224,1.0,0.9999940892060598,0.9999858140945436
mp-773906,KNaZrSi3H4O11,33,Pna2_1,0.0,True,0.9999858140945436,0.9999901056289672,0.999999483426412,1.0,0.9999938507874808,0.9999858140945436
mp-6253,KLiBeF4,173,P6_3,0.0,True,0.99998939037323,0.9999858140945436,0.9999991257985432,1.0,0.9999935825665792,0.9999858140945436
mp-39020,LiTa3N4,34,Pnn2,0.0,True,0.9999768733978271,0.999997854232788,0.9999991655349731,1.0,0.9999934732913972,0.9999768733978271
mp-776555,NaV3P2O13,33,Pna2_1,0.0,True,0.99998140335083,0.999992847442627,0.9999992847442628,1.0,0.99999338388443,0.99998140335083
mp-1216804,TlV3Cd4O12,9,Cc,0.0,True,0.9999902248382568,0.9999984502792358,0.9999927679697672,0.9999908208847046,0.9999930659929912,0.9999902248382568
mp-740711,Cs3B6H12Se4Br,186,P6_3mc,0.0,True,0.999993085861206,0.9999799728393556,0.9999991257985432,1.0,0.999993046124776,0.9999799728393556
mp-1219568,RbCNO,46,Ima2,0.0,True,0.9999843835830688,0.9999881982803344,0.9999993244806924,1.0,0.999992976586024,0.9999843835830688
mp-1205334,MgCu2SiS4,31,Pmn2_1,0.0,True,0.9999935626983644,0.9999784231185912,0.999999205271403,1.0,0.9999927977720896,0.9999784231185912
mp-2017901,TiCl3,9,Cc,0.0,True,0.9999878406524658,0.999991774559021,0.9999992450078328,0.9999920129776,0.99999271829923,0.9999878406524658
mp-1208823,SrGaF5,79,I4,0.0,True,0.9999769926071168,0.9999945163726808,0.9999993244806924,0.9999998807907104,0.9999926785628002,0.9999769926071168
mp-1219801,Rb2V2Si8O21,26,Pmc2_1,0.0,True,0.9999879598617554,0.9999829530715942,0.9999993642171224,0.9999998807907104,0.9999925394852957,0.9999829530715942
mp-556103,Cs3Ga2F9,185,P6_3cm,0.0,True,0.9999732971191406,0.9999974966049194,0.9999990463256836,0.9999998807907104,0.9999924302101136,0.9999732971191406
mp-29845,CsHgCl3,145,P3_2,0.0,True,0.9999735355377196,0.9999970197677612,0.9999991655349731,1.0,0.9999924302101136,0.9999735355377196
mp-1209932,Nd3Si6N11,100,P4bm,0.0,True,0.9999752044677734,0.9999948740005492,0.9999992847442628,1.0,0.9999923408031464,0.9999752044677734
mp-559463,RbMgAs(H6O5)2,31,Pmn2_1,0.0,True,0.9999889135360718,0.9999806880950928,0.9999993244806924,0.9999997615814208,0.9999921719233196,0.9999806880950928
mp-1101724,Nb10Pb14O39,38,Amm2,0.0,True,0.9999887943267822,0.9999806880950928,0.9999990860621134,1.0,0.9999921421209972,0.9999806880950928
mp-23959,KP(HO2)2,43,Fdd2,0.0,True,0.9999721050262452,0.9999969005584716,0.999999483426412,1.0,0.9999921222527822,0.9999721050262452
mp-638070,LiB13C2,44,Imm2,0.0,True,0.9999854564666748,0.999983549118042,0.9999992847442628,1.0,0.9999920725822448,0.999983549118042
mp-18495,SrLi(B3O5)3,161,R3c,0.0,True,0.9999886751174928,0.999980330467224,0.9999993244806924,0.9999998807907104,0.99999205271403,0.999980330467224
mp-604725,RbMgP(H6O5)2,31,Pmn2_1,0.0,True,0.9999901056289672,0.9999786615371704,0.9999991655349731,0.9999997615814208,0.9999919235706328,0.9999786615371704
mp-1019893,La3Si6N11,100,P4bm,0.0,True,0.9999752044677734,0.999992847442627,0.9999992450078328,1.0,0.9999918242295582,0.9999752044677734
mp-30300,Cs3As5O9,157,P31m,0.0,True,0.9999749660491944,0.9999929666519164,0.9999992847442628,1.0,0.9999918043613434,0.9999749660491944
mp-8704,K3SbSe4,161,R3c,0.0,True,0.9999887943267822,0.9999790191650392,0.9999993244806924,1.0,0.9999917844931284,0.9999790191650392
mp-8007,LiUO3,161,R3c,0.0,True,0.9999945163726808,0.999972939491272,0.9999991257985432,1.0,0.999991645415624,0.999972939491272
mp-28407,SBr2O,29,Pca2_1,0.0,True,0.9999721050262452,0.999995231628418,0.9999990463256836,0.9999998807907104,0.9999915659427644,0.9999721050262452
mp-616204,Ga3Cl7,33,Pna2_1,0.0,True,0.999975085258484,0.9999923706054688,0.9999990463256836,0.9999997615814208,0.9999915659427644,0.999975085258484
mp-1178678,YH3,185,P6_3cm,0.0,True,0.9999808073043824,0.999986171722412,0.9999990860621134,1.0,0.9999915162722268,0.9999808073043824
mp-27209,KTlF4,144,P3_1,0.0,True,0.9999885559082032,0.9999784231185912,0.9999990065892538,0.9999998807907104,0.9999914666016896,0.9999784231185912
mp-761252,RbPH3O4F,33,Pna2_1,0.0,True,0.9999716281890868,0.9999951124191284,0.9999992450078328,0.9999998807907104,0.9999914666016896,0.9999716281890868
mp-30279,NpIO5,33,Pna2_1,0.0,True,0.999969482421875,0.9999969005584716,0.9999992847442628,0.9999998807907104,0.99999138712883,0.999969482421875
mp-556918,NbPO5,33,Pna2_1,0.0,True,0.9999711513519288,0.9999948740005492,0.9999990860621134,0.9999998807907104,0.9999912480513254,0.9999711513519288
mp-1194832,LiH4SNO4,29,Pca2_1,0.0,True,0.9999691247940063,0.9999961853027344,0.999999205271403,1.0,0.999991128842036,0.9999691247940063
