material_id,formula,spacegroup_number,spacegroup_symbol,num_atoms,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,avg_probability,is_known_fe
mp-1074587,Mg4Si3,1,P1,14,0.229108761428571,False,0.999994158744812,0.9999983310699463,True,True,True,0.9999962449073792,False
mp-1075217,Mg3Si4,1,P1,14,0.323085539999999,False,0.9999947547912598,0.9999977350234985,True,True,True,0.9999962449073792,False
mp-1035758,KMg14BO15,25,Pmm2,31,0.296678774278592,False,0.999994158744812,0.9999983310699463,True,True,True,0.9999962449073792,False
mp-1222482,Li6AsS5I,1,P1,13,0.0,True,0.9999943971633911,0.9999980926513672,True,True,True,0.9999962449073792,False
mp-1074681,Mg2Si,1,P1,12,0.185707090833333,False,0.9999943971633911,0.9999980926513672,True,True,True,0.9999962449073792,False
mp-1209228,RbLi3S2O9,1,P1,15,0.145373177666656,False,0.9999947547912598,0.9999977350234985,True,True,True,0.9999962449073792,False
mp-858693,RbTaO3,2,P-1,20,2.385491516500029,False,0.9999948740005493,0.999997615814209,True,True,True,0.9999962449073792,False
mp-37436,Li7SbO6,1,P1,14,0.008746312142856,False,0.9999951124191284,0.9999973773956299,True,True,True,0.9999962449073792,False
mp-1189259,RbSbSe2,2,P-1,16,0.0,True,0.9999945163726807,0.9999979734420776,True,True,True,0.9999962449073792,False
mp-1035418,NaLiMg14O15,25,Pmm2,31,0.10456996516129101,False,0.9999940395355225,0.9999984502792358,True,True,True,0.9999962449073792,False
mp-580554,CsLi3Br4,26,Pmc2_1,16,0.051401969374999,False,0.9999949932098389,0.9999974966049194,True,True,True,0.9999962449073792,False
mp-1211498,KLi3SiO4,2,P-1,36,0.0,True,0.9999951124191284,0.9999973773956299,True,True,True,0.9999962449073792,False
mp-2222828,MgTl3VO4,8,Cm,9,0.35420779170370303,False,0.9999948740005493,0.9999974966049194,True,True,True,0.9999961853027344,False
mp-1224638,K10NbInAs6,7,Pc,36,0.0,True,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False
mp-1223803,K6Zn4Sn5S17,5,C2,32,0.0,True,0.9999951124191284,0.9999972581863403,True,True,True,0.9999961853027344,False
mp-1034028,KLiMg14O15,25,Pmm2,31,0.17422427447580702,False,0.9999940395355225,0.9999983310699463,True,True,True,0.9999961853027344,False
mp-1245532,LiSbN2,33,Pna2_1,16,0.09519454333333201,False,0.9999951124191284,0.9999972581863403,True,True,True,0.9999961853027344,False
mp-10518,KVP2S7,5,C2,11,0.002354118039774,False,0.9999943971633911,0.9999979734420776,True,True,True,0.9999961853027344,False
mp-1226418,Cs4Ga3FeS8,1,P1,16,0.017548397499998,False,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False
mp-1190649,MgO,8,Cm,24,0.153608795416666,False,0.9999940395355225,0.9999983310699463,True,True,True,0.9999961853027344,False
mp-1087524,LiH2N,9,Cc,8,0.09573310124999901,False,0.999994158744812,0.9999982118606567,True,True,True,0.9999961853027344,False
mp-1224103,In2CuTe3Br,1,P1,7,0.068330016785711,False,0.9999946355819702,0.9999977350234985,True,True,True,0.9999961853027344,False
mp-1227978,BaGa2SiSe6,1,P1,10,0.014068743000002002,False,0.9999940395355225,0.9999983310699463,True,True,True,0.9999961853027344,False
mp-662241,Rb2NbAgSe4,9,Cc,16,0.005611146249999001,False,0.9999947547912598,0.999997615814209,True,True,True,0.9999961853027344,False
mp-752401,Rb2ZrO3,9,Cc,12,0.027464010416667003,False,0.9999948740005493,0.9999974966049194,True,True,True,0.9999961853027344,True
mp-1222451,LiZrN2,8,Cm,4,0.32441429916666303,False,0.999994158744812,0.9999982118606567,True,True,True,0.9999961853027344,False
mp-1173599,Rb2SeO4,9,Cc,14,0.7986012914285691,False,0.9999943971633911,0.9999979734420776,True,True,True,0.9999961853027344,False
mp-1223993,K(VS2)2,6,Pm,7,0.047091416428568005,False,0.9999948740005493,0.9999974966049194,True,True,True,0.9999961853027344,False
mp-1035394,NaLiMg14O15,25,Pmm2,31,0.108465011290323,False,0.9999940395355225,0.9999983310699463,True,True,True,0.9999961853027344,False
mp-1234237,MgSn8(P2O9)2,1,P1,31,0.127037757849463,False,0.9999940395355225,0.9999983310699463,True,True,True,0.9999961853027344,False
mp-1073045,Mg2Si3,2,P-1,10,0.217889353,False,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False
mp-2232235,K4Mg(MoO4)2,1,P1,15,0.12539734974074002,False,0.9999948740005493,0.9999974966049194,True,True,True,0.9999961853027344,False
mp-672160,K2VCuSe4,1,P1,16,0.014975254375000002,False,0.9999947547912598,0.999997615814209,True,True,True,0.9999961853027344,False
mp-1099231,CsRbMg14O15,25,Pmm2,31,0.306859048427419,False,0.9999939203262329,0.9999984502792358,True,True,True,0.9999961853027344,False
mp-1224100,K4Ba2SnSb4,9,Cc,22,0.0,True,0.9999946355819702,0.9999977350234985,True,True,True,0.9999961853027344,True
mp-1184020,CsLi3I4,6,Pm,16,0.010985520625001001,False,0.9999942779541016,0.9999979734420776,True,True,True,0.9999961256980896,False
mp-1035407,RbLiMg14O15,25,Pmm2,31,0.21724585326612902,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-1219122,RbV3Cd4O12,9,Cc,40,0.0,True,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,True
mp-2242061,KMgNbO3,8,Cm,6,0.339390280152778,False,0.9999948740005493,0.9999973773956299,True,True,True,0.9999961256980896,False
mp-1075392,Mg3Si4,1,P1,14,0.310015964999999,False,0.9999940395355225,0.9999982118606567,True,True,True,0.9999961256980896,False
mp-675156,K3NO,3,P2,25,0.591432867966666,False,0.9999943971633911,0.9999978542327881,True,True,True,0.9999961256980896,False
mp-977164,Li3H3N2,6,Pm,8,0.023599799687500003,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-1222769,Li2Ga7,8,Cm,18,0.0,True,0.9999942779541016,0.9999979734420776,True,True,True,0.9999961256980896,False
mp-756570,Rb4SnO3,9,Cc,16,0.0,True,0.9999951124191284,0.9999971389770508,True,True,True,0.9999961256980896,False
mp-1034663,RbNaMg14O15,25,Pmm2,31,0.234998625524193,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-1034797,RbNaMg14O15,25,Pmm2,31,0.207534907459677,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-1224603,Hf3Ti2(PbO3)5,8,Cm,25,0.020780778587496003,False,0.9999943971633911,0.9999978542327881,True,True,True,0.9999961256980896,False
mp-684841,KMg3AlSi3(O5F)2,4,P2_1,40,0.215206211999998,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-850210,Li3VO3F2,9,Cc,18,0.07513319444444201,False,0.9999943971633911,0.9999978542327881,True,True,True,0.9999961256980896,False
mp-1224114,K4Ba2SnP4,9,Cc,22,0.0,True,0.9999942779541016,0.9999979734420776,True,True,True,0.9999961256980896,True
mp-1077078,KCN,9,Cc,6,0.12555755875000102,False,0.9999947547912598,0.9999974966049194,True,True,True,0.9999961256980896,False
mp-1074350,Mg4Si3,1,P1,14,0.220433466428571,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-799536,Li7VO5F,1,P1,14,0.7514566412500001,False,0.999995231628418,0.9999970197677612,True,True,True,0.9999961256980896,False
mp-610992,HgC2(SN)2,5,C2,7,0.238275845255101,False,0.9999940395355225,0.9999982118606567,True,True,True,0.9999961256980896,True
mp-1222561,Li5Ga(GeO4)2,4,P2_1,32,0.017781788749999,False,0.9999949932098389,0.9999972581863403,True,True,True,0.9999961256980896,False
mp-1048014,Mg(BiO2)4,8,Cm,13,0.12556869576926302,False,0.9999943971633911,0.9999978542327881,True,True,True,0.9999961256980896,False
mp-1542038,CsSnSe3,2,P-1,10,0.0,True,0.999994158744812,0.9999980926513672,True,True,True,0.9999961256980896,False
mp-574029,KC4N3,2,P-1,16,0.25715530739582504,False,0.9999940395355225,0.9999982118606567,True,True,True,0.9999961256980896,False
mp-1226974,Cd2GaAg(SeS)2,8,Cm,8,0.0852731325,False,0.9999946355819702,0.999997615814209,True,True,True,0.9999961256980896,False
mp-1034001,KRbMg14O15,25,Pmm2,31,0.36582710322580503,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-1194699,Rb14ZnGe16,31,Pmn2_1,62,0.0,True,0.9999945163726807,0.9999977350234985,True,True,True,0.9999961256980896,False
mp-1034041,KLiMg14O15,25,Pmm2,31,0.190360157056452,False,0.9999939203262329,0.9999983310699463,True,True,True,0.9999961256980896,False
mp-768682,Rb5FeO4,31,Pmn2_1,20,0.032673567125000004,False,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-1094186,LaMg5,8,Cm,6,0.11053947833333301,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-755776,Rb4SiO4,2,P-1,18,0.002176885555556,False,0.9999948740005493,0.9999972581863403,True,True,True,0.9999960660934448,False
mp-551437,Rb4CO4,8,Cm,9,0.22264332055555602,False,0.9999947547912598,0.9999973773956299,True,True,True,0.9999960660934448,True
mp-1034014,KLiMg14O15,25,Pmm2,31,0.18365404189516202,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-1235022,Rb12Li(ClO)4,1,P1,21,0.22732735623809602,False,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-2901386,Mg3Si4,1,P1,14,0.27466594892857105,False,0.999994158744812,0.9999979734420776,True,True,True,0.9999960660934448,False
mp-1233963,MgSn8(P2O9)2,2,P-1,31,0.10962113849462501,False,0.9999939203262329,0.9999982118606567,True,True,True,0.9999960660934448,False
mp-998398,InSnBr3,1,P1,5,0.030300713999997002,False,0.9999939203262329,0.9999982118606567,True,True,True,0.9999960660934448,True
mp-690534,K3FeF3,1,P1,14,0.5577487799999991,False,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-1223933,K4Sr2SnAs4,9,Cc,22,0.012457290757569002,False,0.9999945163726807,0.999997615814209,True,True,True,0.9999960660934448,False
mp-568403,Cs2SnAs2Se9,4,P2_1,28,0.0,True,0.9999940395355225,0.9999980926513672,True,True,True,0.9999960660934448,False
mp-28559,Na6Be8O11,2,P-1,25,0.0,True,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-1219559,RbNaCd3O4,8,Cm,9,0.0,True,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-998176,RbPbBr3,8,Cm,5,0.039393365000003004,False,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-1035403,NaLiMg14O15,25,Pmm2,31,0.115642773225806,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-752475,Rb2Ga2Ge3O10,5,C2,34,0.10618172941176501,False,0.999994158744812,0.9999979734420776,True,True,True,0.9999960660934448,False
mp-1035441,CsLiMg14O15,25,Pmm2,31,0.25144684677419205,False,0.9999939203262329,0.9999982118606567,True,True,True,0.9999960660934448,False
mp-1034839,RbNaMg14O15,25,Pmm2,31,0.242623560040321,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-2242152,Sr3MgV2O8,8,Cm,14,0.134538505714282,False,0.9999945163726807,0.999997615814209,True,True,True,0.9999960660934448,False
mp-677017,KRb5Zn4Sn5S17,1,P1,32,0.0,True,0.999994158744812,0.9999979734420776,True,True,True,0.9999960660934448,False
mp-1099260,CsMg14BO15,25,Pmm2,31,0.385816748349175,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-2748904,Rb4SnO3,9,Cc,16,0.0,True,0.9999949932098389,0.9999971389770508,True,True,True,0.9999960660934448,False
mp-1074957,Mg3Si4,1,P1,14,0.215050330714285,False,0.9999938011169434,0.9999983310699463,True,True,True,0.9999960660934448,False
mp-1074008,Mg9Si5,1,P1,28,0.12078021642857001,False,0.9999936819076538,0.9999984502792358,True,True,True,0.9999960660934448,False
mp-1228575,Ba2Ga11BiO20,8,Cm,34,0.0035032562499990004,False,0.9999936819076538,0.9999984502792358,True,True,True,0.9999960660934448,False
mp-1080226,CsTlBr3,8,Cm,5,0.012869425749999,False,0.9999942779541016,0.9999978542327881,True,True,True,0.9999960660934448,False
mp-1016556,CsMg6C,5,C2,8,0.396468288162715,False,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-694852,K5RbZn4Sn5S17,1,P1,32,0.0,True,0.9999943971633911,0.9999977350234985,True,True,True,0.9999960660934448,False
mp-1100190,LiMg,8,Cm,6,0.03073207,False,0.9999945163726807,0.9999974966049194,True,True,True,0.9999960064888,False
mp-754668,Hf3N2O3,8,Cm,16,0.037610853124999004,False,0.9999938011169434,0.9999982118606567,True,True,True,0.9999960064888,False
mp-1033946,KNaMg14O15,25,Pmm2,31,0.19294524512096803,False,0.9999936819076538,0.9999983310699463,True,True,True,0.9999960064888,False
mp-1035393,NaLiMg14O15,25,Pmm2,31,0.09887372967742,False,0.9999939203262329,0.9999980926513672,True,True,True,0.9999960064888,False
mp-998391,RbTlBr3,8,Cm,5,0.023713999749999003,False,0.9999951124191284,0.9999969005584717,True,True,True,0.9999960064888,False
mp-661707,Li4TeO5,2,P-1,20,1.469848393500001,False,0.999994158744812,0.9999978542327881,True,True,True,0.9999960064888,False
mp-675153,Ca16HN8,31,Pmn2_1,50,0.029587961600004,False,0.9999939203262329,0.9999980926513672,True,True,True,0.9999960064888,False
mp-761034,Hf5N5O2,8,Cm,12,0.07246705395833601,False,0.9999935626983643,0.9999984502792358,True,True,True,0.9999960064888,False
mp-1074835,Mg7Si4,1,P1,22,0.173055307727271,False,0.9999936819076538,0.9999983310699463,True,True,True,0.9999960064888,False
